Subject ID,pca1,pca2,pca3,Dataset
2173916,-1.5286043,0.3219906,2.5379689,21015
4331992,-0.80816835,-2.0547116,0.52046436,21015
3701207,0.60764205,-2.8263874,-0.17341557,21015
2408230,0.22061086,-0.68428713,-0.421333,21015
4773779,0.5279577,3.8815825,-3.8777783,21015
5041100,-0.3185052,0.7425547,-0.9491447,21015
1829810,-3.5001223,-1.0034158,-0.17865759,21015
4362835,-3.5001223,-1.0034158,-0.17865759,21015
1471955,3.7328458,-0.10317343,0.16386005,21015
3620718,-1.5632602,2.2094908,0.80196697,21015
5207690,-1.4520383,0.7899663,-0.26166573,21015
5020836,1.4249527,-2.6539805,-0.8204535,21015
4305778,1.4032915,-3.7391675,-1.6847826,21015
1743104,2.2814507,-0.403742,-2.6146128,21015
2594768,-0.80961317,1.1994079,3.1607714,21015
5596316,-1.456631,2.8086324,-0.84349066,21015
2841955,-2.1388204,-1.6093118,-0.014864103,21015
2239970,3.3062358,-3.240605,-1.1999563,21015
4474011,-2.1385226,0.19926058,-0.27825564,21015
2388249,0.5548322,-3.2554429,-1.3278693,21015
5625288,-0.75900227,-0.76897615,-0.5408851,21015
1367367,-3.1024883,-0.73670554,0.021013878,21015
4994115,-2.5654633,-0.861115,-1.0320526,21015
1953415,-3.462091,-0.9332725,-0.14849097,21015
2745474,-1.2169701,0.44501832,3.1429493,21015
2894448,3.7108757,1.1094857,-3.7536702,21015
3164097,-1.3810824,0.58751595,0.6773927,21015
3182901,3.4528852,2.3710592,-4.576705,21015
4255069,0.9372394,0.7585319,-0.4776169,21015
3112531,-0.6449147,-0.59728926,2.7273617,21015
5501547,3.0448692,-1.4071695,2.8937206,21015
1711170,-0.73000556,3.1694748,-2.4375196,21015
4459164,-3.5001223,-1.0034158,-0.17865759,21015
4598980,4.32157,-2.3537602,1.3587271,21015
3742898,-3.4506605,-1.2202132,-0.080387846,21015
4877791,-3.553825,-0.9759151,-0.48759478,21015
1248875,1.1864802,-0.38789365,4.075388,21015
3497753,0.7743852,-2.1545403,2.449415,21015
2640970,-3.4811332,2.1383934,0.016952908,21015
1272590,0.25154254,-4.5606422,0.294526,21015
3754510,-2.0300555,0.98370385,2.6933064,21015
2452526,-0.6435922,0.11606973,-0.69498,21015
2248658,0.3760978,-2.9211087,-1.1573629,21015
4186434,0.16768286,4.3107805,1.967391,21015
4854504,0.027826132,-2.206309,2.2731156,21015
4084351,1.1097525,0.231453,1.5961694,21015
3090578,-0.5737198,-0.6946449,-0.5311778,21015
4542473,0.92976326,1.0160875,1.1759877,21015
4775330,-1.6744511,1.3032603,0.23510072,21015
1573316,-3.6162596,-0.9130951,0.1585155,21015
1556803,4.507041,2.9872015,2.484318,21015
2735852,-0.64166266,-0.6586726,0.06766811,21015
2078678,-1.9139113,-4.128682,-0.022475097,21015
2710347,-3.5006588,-1.0036938,-0.17499724,21015
5107462,-0.9528899,-1.5804514,-0.6373492,21015
1032996,-3.6567354,1.7991176,0.8707673,21015
2735746,1.7699237,-2.4297152,-1.0893993,21015
2173767,1.9780674,-2.869012,-0.473512,21015
5553701,-1.0708601,0.90846044,-2.0121164,21015
4404135,-3.3260336,-1.0523304,-0.3161177,21015
2071214,-3.5120697,-1.0311373,-0.19177774,21015
5576116,2.0851529,4.3125973,-3.119936,21015
2205017,-0.05309001,1.4809263,-1.3819293,21015
4448976,0.33519435,4.4397645,1.1437607,21015
5957729,1.2524927,-1.8073632,-1.1941599,21015
5506016,-2.2597122,-0.9356111,-1.0273142,21015
4704328,0.12697081,-1.7135562,0.1155258,21015
5365620,-0.2711621,-0.7855369,-2.2756467,21015
2416721,2.241348,7.006717,-2.241428,21015
5152163,-2.7464087,-1.3980346,-1.1886402,21015
4288730,-2.2031534,0.09774504,1.2052133,21015
3541303,0.29403815,-1.7261705,-0.5551689,21015
4315370,-1.8546934,-0.31564328,-1.4475725,21015
4806872,-0.3251032,8.617082,3.6677823,21015
3977967,-1.6479129,4.6052275,-1.1880233,21015
1202669,-0.18432167,4.0417604,-2.6332026,21015
5233895,0.91034997,1.9183291,-4.088117,21015
2829929,-1.8889129,1.1335038,-0.54637307,21015
2924159,3.8396606,-0.03526225,1.3901442,21015
3673446,-0.85660034,3.2599146,-0.5375912,21015
1248745,-2.249909,-0.34012586,0.85087985,21015
2665057,2.3329825,1.132812,-2.8865142,21015
4483348,-3.626358,1.6433434,-1.2657747,21015
5887730,1.6395905,1.6579528,-1.0729843,21015
2182621,4.118862,-2.151097,-1.8470758,21015
1917299,0.7949135,-1.9394547,0.54613775,21015
3319041,2.2054138,-3.821028,2.4557943,21015
5518375,-1.3374128,0.22546026,-1.0582763,21015
3148957,1.4514595,0.6878695,-0.6337943,21015
2112713,3.488802,3.235019,-1.0124726,21015
2300647,-3.5157096,-0.56928086,-0.06439537,21015
2227735,-0.39171526,-3.516256,2.0505104,21015
1922069,-1.4381516,3.3214524,0.6998216,21015
4347552,-3.5001223,-1.0034158,-0.17865759,21015
3767722,4.055296,-4.722184,-1.3125972,21015
4233791,-1.032808,-2.202969,-0.26349092,21015
2088626,2.952167,-1.304671,-5.003777,21015
2371482,5.8802104,-0.95410687,3.2370186,21015
5510601,-2.9386325,-1.0846328,-1.1046813,21015
5806560,0.52182484,5.638605,-0.6397076,21015
2479993,2.7247534,0.11383726,1.365636,21015
4168194,-3.3791065,2.6221666,0.5476255,21015
4201202,-3.4716322,-0.9085164,-0.19329783,21015
4427519,-0.57786036,1.3459476,-1.0005593,21015
2789292,-3.4046423,-0.88232136,-0.4366441,21015
2647775,0.15972726,-2.1461897,2.892969,21015
5702588,4.664609,-2.0107667,0.9321552,21015
2175895,-2.8601332,-0.43337098,0.34228477,21015
4464092,-1.5443289,-3.1346622,-0.09667437,21015
4412534,2.4440577,0.7874552,-3.996926,21015
4727704,-0.70326746,-0.15141867,-0.9560148,21015
1719060,3.9816225,-4.381405,4.6883473,21015
3344034,-3.5001223,-1.0034158,-0.17865759,21015
2683295,-2.3782248,1.2638011,0.3881735,21015
2767164,-1.8069893,-0.8944895,-0.72432137,21015
5189633,-1.818245,-0.06407182,1.780116,21015
3771877,0.44224733,1.1914388,-2.9504595,21015
5031672,-1.5494016,-0.85843813,1.2396519,21015
5617169,2.4778092,1.8806179,-2.617034,21015
2901118,3.1435506,3.534838,-2.7047362,21015
3079770,1.2253633,1.765948,-2.5063503,21015
2908762,0.76355773,2.8413618,4.1791897,21015
1478996,-3.499585,-1.001173,-0.18216532,21015
2162613,-0.56206775,-0.36101815,0.07632951,21015
2096105,0.52493554,-3.3071737,-2.5176985,21015
2055190,0.24547967,4.653577,-1.7203225,21015
3978232,2.0208359,2.7512157,-1.7639977,21015
3411099,-0.5906669,0.7243986,1.894617,21015
2080160,1.2735362,-5.42138,-1.185318,21015
1585815,-0.5407993,2.048162,0.6182202,21015
1840204,3.3288035,1.6632661,6.131255,21015
3701953,-0.53168106,-3.1059499,-0.74801594,21015
5337230,0.9612031,-3.013119,1.1955936,21015
2732943,0.15758081,-1.8719193,-0.57360536,21015
2987259,2.561197,0.62897265,-5.9974456,21015
5169433,-3.5001223,-1.0034158,-0.17865759,21015
2055369,-0.6960123,3.6709914,0.370572,21015
5824430,1.4509609,-3.4981909,-1.6507049,21015
2520515,4.9731417,0.7420577,2.355005,21015
3250522,0.56357014,-2.4242456,0.12638411,21015
2263830,-3.5001223,-1.0034158,-0.17865759,21015
4404853,-1.5909935,2.0645802,5.081585,21015
3381635,-2.4258008,0.59690154,-1.682991,21015
5315344,-0.6971868,-2.0024788,-2.2325466,21015
1709468,-0.24305099,-1.1942815,-1.9171264,21015
4879203,0.85544574,-0.35540816,-0.4562874,21015
1344780,2.34445,1.7767048,-3.6564286,21015
1371570,4.6191893,1.4403515,-0.10813349,21015
3725395,-2.4861207,5.414088,1.5227443,21015
4287143,4.038359,3.7957811,-1.857249,21015
1368832,2.5414057,-2.028328,4.1865926,21015
2097039,2.6344075,1.1160172,1.6222118,21015
1445122,-2.7045991,1.7549386,-1.1849346,21015
3008591,-1.9022057,-0.3472027,-0.62238914,21015
4029148,-3.6477017,-0.6770676,-0.017917357,21015
2664829,2.3003895,-0.1365859,-3.971812,21015
5506472,-1.1040174,-2.0517461,-0.15392743,21015
5448656,-3.0374577,-0.25302348,0.4202539,21015
4026149,-0.9620867,2.772365,6.391864,21015
5699797,0.5794925,-3.6977692,0.7261223,21015
2435329,0.5597049,4.190652,-3.0939472,21015
4801677,-2.9478912,-1.0103152,0.52615684,21015
2477865,0.63308734,-3.7796574,0.19663793,21015
4671497,-3.6095574,-0.8427282,0.19204547,21015
2355362,3.1497073,2.9415863,-3.40782,21015
5667086,-0.5819833,-1.8909404,-1.9968333,21015
2000421,-1.6723889,0.05812162,0.25659016,21015
3214881,3.0909028,-2.7103055,-0.06645038,21015
5773520,4.4494205,-2.840744,-3.4534585,21015
3086102,0.62297064,3.9892068,0.2623587,21015
3114755,-2.0879958,-0.6304197,-0.33707294,21015
1262568,1.5425669,3.444608,1.4680737,21015
5243067,-0.6074749,-3.8153641,0.34017074,21015
4949061,3.4238484,-3.1352437,-3.6242657,21015
5279296,-3.5002825,-1.0074024,-0.17962709,21015
5153656,-2.0540304,-1.0327232,-1.2635329,21015
4888587,1.9812253,-0.42211494,0.14675683,21015
3080779,-3.498791,-0.97377086,-0.18848252,21015
1638504,-3.5001223,-1.0034158,-0.17865759,21015
2760968,-3.1161163,-0.40244162,-0.89033264,21015
3827890,2.2050805,-4.6178775,2.6318052,21015
4645536,-3.4632428,-0.9274976,-0.17719893,21015
2486228,-3.1928797,-0.36114812,0.11614324,21015
5500256,3.844482,-3.4675999,0.24303119,21015
3882650,2.281171,4.2725406,5.229046,21015
4431821,-3.5001223,-1.0034158,-0.17865759,21015
1256680,-2.9445825,0.8840114,2.4791625,21015
4853481,4.115472,0.44086245,-4.0594425,21015
5197639,-3.5001223,-1.0034158,-0.17865759,21015
3612980,6.09772,0.81658614,-3.3167164,21015
5625948,1.8964167,-4.419153,-0.25405416,21015
4819770,-3.358807,-0.80332625,-0.052619018,21015
5728138,-0.46096587,0.0760147,0.01063501,21015
4516998,1.9363022,2.3299782,-3.1259837,21015
4349932,-2.692736,-1.4075531,-0.8742967,21015
3377619,-2.5865462,-0.8153714,-0.76695824,21015
1745360,0.07946729,3.0116522,1.1878974,21015
2368970,0.54998004,-5.5332384,-2.7914715,21015
1996439,1.4048691,3.0846856,-4.5722084,21015
3923651,2.6163592,-0.037255928,1.8217856,21015
2183856,-1.2002414,0.747844,2.6018207,21015
2240501,2.7789376,6.1708727,1.5405672,21015
1760577,0.32280922,2.9252186,0.5592577,21015
3148638,1.747311,3.0400424,3.770745,21015
5898530,1.2964267,-2.0909877,-0.60839707,21015
2468303,-2.5554125,-0.38260695,-0.2997068,21015
5327688,-1.7277435,1.2557722,1.1147121,21015
3360870,-3.6065016,-0.99375176,-0.0677023,21015
3932341,-3.4609587,-1.1100386,-0.17330685,21015
1498624,-2.9300125,0.5259575,0.18428119,21015
4668671,-3.494118,-1.0032077,-0.17839554,21015
5269655,-4.111772,1.9019394,2.3077788,21015
4898144,-3.5001223,-1.0034158,-0.17865759,21015
4822476,0.7490255,1.7899054,-0.31102285,21015
1212985,4.1153083,1.3389589,-3.0873835,21015
5511899,0.057679318,2.0937865,-1.6034527,21015
1527106,-3.0610077,0.08735518,0.07408665,21015
3229035,-2.8003998,2.5963502,0.866033,21015
1400074,-1.3340136,2.5598185,-0.48415995,21015
5428117,-1.6496009,-1.9035317,1.8054912,21015
3910235,2.4131289,-0.5022676,-1.2655672,21015
5036358,-3.5001223,-1.0034158,-0.17865759,21015
4809378,-2.03791,0.34757555,0.39634055,21015
2032196,-2.838228,-0.22071439,0.43701115,21015
5825598,5.0638747,-0.037919857,-1.366994,21015
1159665,-0.6190779,2.8312883,1.9486107,21015
4800714,4.7310157,2.841599,4.598868,21015
1322671,2.2830448,-1.3110665,-0.91003215,21015
5261137,1.0640715,-1.9701309,3.162759,21015
4535419,5.6199903,-1.1149435,-0.5036149,21015
5188774,-1.0942956,-2.3183994,-1.1836175,21015
2760485,-1.4588518,-2.5537932,2.8104517,21015
3476242,-2.9677825,-0.5072965,0.4369389,21015
4320856,-1.9561547,-1.0126297,0.41611353,21015
1614884,-3.5001223,-1.0034158,-0.17865759,21015
4702391,2.9834626,-2.5866952,2.8266726,21015
3423788,5.845209,-0.33314264,3.451785,21015
4774421,1.5277144,2.6700385,-0.5482582,21015
4492263,-0.20984809,2.558104,-0.52274895,21015
4464006,-0.2428105,1.477785,2.6991236,21015
1416223,-3.4977477,-1.0087008,-0.17926599,21015
4877177,-0.19906813,4.740226,1.6364704,21015
4135363,-0.644054,-0.9480129,0.19305323,21015
2836419,-0.7443042,0.23579355,-0.8170297,21015
3530512,0.5443525,-0.57391405,2.8575184,21015
4587494,4.1991687,-3.8753529,4.9647536,21015
3380842,-3.4864674,-1.2316624,0.08856501,21015
5940079,1.4888849,3.3334453,-4.611206,21015
3238501,-3.5001223,-1.0034158,-0.17865759,21015
5276278,0.9063156,-1.6983641,-1.5381272,21015
4561216,2.3109193,2.4105663,1.8315221,21015
1836144,-0.703249,0.22103359,1.5499904,21015
4963213,-0.9820778,4.6862426,-2.4361253,21015
2695600,-0.047478747,1.0317576,2.715357,21015
4430249,2.6623187,3.2535372,3.3146515,21015
2836284,-3.5000882,-1.0034521,-0.17863366,21015
5508346,0.3587224,2.253029,-1.3086771,21015
1444903,1.2040967,-0.42495173,3.177164,21015
3114331,-0.62589043,2.3431413,-1.7817461,21015
1556783,-0.2817748,2.2455592,5.7475967,21015
5946289,3.1256108,-2.6884785,2.011237,21015
5622590,1.6490091,-0.5540021,1.35661,21015
3770264,1.7229981,-4.6078153,1.7046157,21015
4167843,-3.5001223,-1.0034158,-0.17865759,21015
1344166,-4.2168856,1.6527052,1.7071961,21015
5244176,-1.023961,-2.0487292,-0.1900163,21015
4040433,0.4312419,-0.36148393,-2.7183652,21015
5566773,0.65821236,2.3975008,-1.3734766,21015
4570362,2.6238997,-3.0801032,-1.423971,21015
4359478,2.3863773,-1.9080615,0.25502226,21015
2022131,0.13116704,-2.5942206,0.53919256,21015
3354007,-3.4600236,-0.9167824,-0.22852328,21015
3960861,-1.1948224,4.2342844,-2.9151163,21015
4610951,4.266653,-2.612626,-1.4018358,21015
4679705,1.4066767,2.5197356,1.6286297,21015
1745704,-0.4612911,1.8597003,-0.32402277,21015
3980898,1.5915728,-4.6832743,-0.4064893,21015
3710595,-3.5001223,-1.0034158,-0.17865759,21015
1068100,-1.9363942,-1.2017776,0.141709,21015
5026122,-3.489187,-0.8894356,-0.152634,21015
5783893,1.1924568,-0.47524148,1.8753965,21015
1603054,0.6203363,-1.9799755,-2.9931517,21015
2306635,2.232924,-0.23042817,2.110419,21015
3138181,-3.46595,-0.8548828,-0.08372288,21015
2477197,2.8180618,0.6000357,3.2878551,21015
5720028,2.235757,2.0752099,-3.3176112,21015
5817982,2.051576,-4.507266,-0.5395904,21015
4881846,2.1622102,0.89599264,-0.29203758,21015
3417236,3.4870443,3.9564497,-1.1186943,21015
1258120,2.472025,-1.6890125,3.1496477,21015
4824686,1.6635206,3.297036,-3.625317,21015
2583995,-2.8073938,1.1140333,-2.7141995,21015
4834077,-3.5001223,-1.0034158,-0.17865759,21015
1918491,-3.060613,0.14974383,-0.28604844,21015
5179400,-1.1789789,-0.2960856,-0.9967036,21015
3424652,0.42617223,-3.8756633,3.0704508,21015
4358752,-1.3789113,-0.679311,-3.7449594,21015
4289947,-1.2819234,-2.6280692,-2.0837994,21015
5926597,-0.306396,-3.222355,-0.25537843,21015
4047162,-2.9980888,-1.2636468,0.25255737,21015
4233177,-3.5001223,-1.0034158,-0.17865759,21015
5064783,3.51358,-3.3648987,5.9302096,21015
2147629,-0.30224362,-0.6369101,-0.43844396,21015
5939171,-1.0137154,1.7218809,0.1138573,21015
1850237,2.3097472,3.1202679,2.3161159,21015
1546340,4.857029,-0.5538455,-1.6195518,21015
2066336,2.406442,-2.8804417,-1.040637,21015
1221468,0.35171446,-1.559022,4.3018994,21015
5759862,-0.0039082426,-1.7150888,-0.8280059,21015
1505914,0.13236088,-2.8346872,0.8926101,21015
1717754,1.1100316,-0.9472646,0.1086311,21015
5544623,2.160284,-1.682308,-0.6310935,21015
2968463,-3.490503,-1.002633,-0.177557,21015
1771403,-3.0776174,-0.49442995,-0.3642739,21015
3295718,0.87326497,1.7836859,-1.1851151,21015
5806190,-0.313398,-2.6039455,3.4328082,21015
5222013,-0.4384674,4.348373,-0.08652939,21015
5244152,-3.5001223,-1.0034158,-0.17865759,21015
5599348,-1.036463,-2.9011955,-0.14996673,21015
3562102,3.3230069,0.79710895,3.9403584,21015
2378608,-2.6558032,0.77596605,-0.48667553,21015
1397530,-2.6205254,-0.6550989,-0.88434654,21015
4586335,1.5726709,1.1639185,3.7053206,21015
3574407,-3.4981835,-0.9946192,-0.17565487,21015
5666883,-0.9370595,-0.5390876,-1.4768189,21015
1592051,3.220278,-3.121371,6.864006,21015
4782036,2.1847064,-0.040650833,-1.8614776,21015
4590162,0.6125225,1.5745429,-3.9177735,21015
5217228,-2.1853507,1.0527124,1.4061894,21015
5458473,-2.9779067,-1.2791339,-0.047237847,21015
5845919,-0.5385882,-2.6146138,0.20514585,21015
2265842,1.2422729,-4.4924583,-0.57620347,21015
3999723,1.5552956,1.8683373,-5.0816073,21015
2229217,-1.673587,0.3720415,-0.033606097,21015
3641165,-3.3998032,0.0011281447,-0.032825097,21015
5350676,-3.6551707,0.5041071,0.6125724,21015
3476626,3.5562098,-1.2317593,1.9446366,21015
3651880,1.3975726,-2.1952748,-1.462422,21015
3066766,0.0013391242,1.2608477,2.6855419,21015
2055560,2.0238082,-2.0331132,-2.5046906,21015
2856551,-3.3647869,-1.1339802,-0.17953244,21015
3202394,2.2424715,-1.4722614,4.498538,21015
2917562,-3.4900663,-1.0036454,-0.17166792,21015
3310016,-1.2418746,-3.1660848,0.651721,21015
4720497,-2.8268573,6.090115,0.1865241,21015
2399722,-0.8224566,-0.7762221,1.1755052,21015
2060790,-3.096638,-0.52214384,-0.0701081,21015
2693094,2.5044525,-2.9261475,2.1444075,21015
1096423,3.0720444,-3.8871272,-3.6332061,21015
4027987,3.4139285,-2.199614,3.906344,21015
1923909,5.350317,-0.25827336,-4.958091,21015
1486920,1.1364756,-0.9756717,-2.328342,21015
3230746,3.1881518,4.729223,1.2398028,21015
3295692,-3.5001223,-1.0034158,-0.17865759,21015
2240216,2.1973956,-2.4392648,-2.3734944,21015
3146036,-0.9293237,-0.76041514,0.8495249,21015
4492746,5.3809566,2.7383258,-6.6193795,21015
2175230,1.2904487,-1.4824425,-0.6240431,21015
1433307,1.1313239,-3.2093773,2.4283035,21015
1480259,0.8167913,-5.160884,2.5513604,21015
5303690,-0.22531226,-0.99639606,-1.4135816,21015
1674799,0.6686156,-1.5182558,-1.9385349,21015
5142475,2.9680512,7.348298,-4.5781083,21015
1766919,3.1320877,0.23038124,-1.0718944,21015
3042128,-1.6706612,1.0870184,-0.37080395,21015
2360407,-0.88984245,2.8012574,5.0428815,21015
4808598,3.8093417,0.6237266,0.013868134,21015
4687367,3.729629,-2.0103033,-4.5630727,21015
4094998,-1.3239185,-2.6829982,-0.59236777,21015
