Subject ID,feature value,Dataset
4665126,0.06413938,train
1018804,0.0033189536,train
4622267,-0.15070647,train
4356754,-0.064429834,train
4529056,0.086138,train
2972093,-0.031529658,train
4411450,-0.089124836,train
4758894,0.11715244,train
3548120,-0.06596912,train
3771936,0.012142875,train
3465766,0.07659683,train
2932153,-0.058250804,train
2302080,-0.13251717,train
3440312,0.046860214,train
1213659,-0.009118709,train
2499125,-0.0042096805,train
3971092,-0.060941704,train
2300030,-0.07106432,train
3966134,-0.006541722,train
5023728,-0.059974942,train
2082875,0.03305036,train
4937757,-0.12160707,train
4751929,-0.054305047,train
5003389,0.06463102,train
4385113,-0.1515587,train
3953846,0.09440732,train
2243454,-0.07717253,train
5108015,0.073917754,train
4630583,-0.053919718,train
2760485,0.033164266,train
1519651,0.1084488,train
4837462,0.042243943,train
1345626,-0.051675647,train
3311111,0.00661806,train
4594773,0.03490126,train
2243478,-0.001587996,train
3645631,-0.0036255587,train
3877276,-0.15126087,train
1502170,-0.10068499,train
1556415,0.034018893,train
3486479,0.052908607,train
3991698,-0.03598314,train
1984433,0.11478816,train
4889541,-0.008335483,train
2647949,-0.007828936,train
3972114,-0.001412189,train
1380182,0.041665968,train
3299592,0.05213866,train
3096675,-0.08954829,train
3952751,0.034218438,train
3580416,-0.05590137,train
3084992,-0.040066686,train
4329343,0.06732496,train
2163356,0.056654844,train
4693641,-0.15139742,train
4767210,-0.018475054,train
2764627,0.018781532,train
2131137,0.07225385,train
2405096,-0.051819514,train
4674709,0.001946352,train
2048214,0.052227218,train
2328563,0.040333085,train
3044012,0.09947599,train
1729534,0.0034047568,train
4163925,0.079884745,train
3235702,-0.0106579,train
5000136,0.014037292,train
4347369,-0.008326508,train
3794115,-0.12128993,train
1449638,0.047594752,train
3633354,0.016381806,train
1600032,0.050729096,train
2199186,-0.07430229,train
3268689,0.053315576,train
2021006,-0.05115977,train
3258437,0.008973884,train
4425450,-0.1136918,train
4273468,0.03831529,train
4992635,-0.10337927,train
3594294,-0.048271637,train
2824928,0.06830096,train
4655847,0.0387304,train
4816437,-0.099024646,train
1497705,-0.0144761065,train
2062862,0.055146996,train
2980029,0.049179014,train
4618008,-0.07231077,train
3410799,-0.1515587,train
1592051,0.039409548,train
3486856,-0.1515587,train
2838620,-0.08837424,train
2365774,0.07837733,train
1680239,-0.14698476,train
3119031,-0.11486414,train
2066296,0.002085923,train
3954098,0.0169838,train
1480183,0.03382532,train
4846982,-0.122227885,train
2045458,0.005584767,train
2018084,0.08229098,train
2835500,0.09571012,train
2027552,-0.1515587,train
2034707,0.013508499,train
3024982,0.025015097,train
2619742,-0.1515587,train
3047756,0.032901626,train
1782848,-0.10982228,train
1109605,0.0053204857,train
3833437,0.09533005,train
4790480,0.0491103,train
1284974,-0.09376494,train
4874180,0.054592054,train
1064999,0.07321823,train
4745770,-0.049991544,train
1082333,0.07443104,train
4434941,-0.026746577,train
3660543,0.10877298,train
4183290,-0.09663556,train
3661595,-0.12654065,train
3803265,-0.13488752,train
1064839,-0.015678281,train
5084786,0.002443848,train
1686297,-0.095123835,train
2202736,0.026021918,train
3800393,8.163799e-05,train
1988026,-0.13410534,train
4609269,-0.04403154,train
1616334,-0.14966933,train
2459003,0.10973976,train
1576705,-0.10896158,train
2166761,0.034807716,train
1583386,-0.044142507,train
3012313,-0.13793996,train
2648641,-0.02268753,train
4902575,-0.0525592,train
3924732,0.12789738,train
2576027,0.037575606,train
3842921,-0.12792103,train
4054762,0.07816007,train
4043918,0.05812336,train
4192668,-0.1437972,train
2496055,0.035239786,train
2215244,-0.05033094,train
2247356,-0.068564706,train
3664954,-0.071179114,train
2551814,0.024539307,train
2787633,0.058008604,train
4946737,0.07860969,train
3264447,0.1195929,train
3642251,0.002071281,train
2861739,0.150583,train
4204168,-0.06060126,train
3097301,0.078171186,train
1234393,0.12353749,train
1943880,-0.04035295,train
3695838,0.029979272,train
4516541,-0.1515587,train
3020307,-0.14486492,train
1190801,-0.0023145555,train
3917056,-0.13755527,train
4891097,-0.065801874,train
2990706,-0.0623508,train
2731785,-0.030150991,train
4512056,-0.033579327,train
1366072,0.038197055,train
1930659,0.010733717,train
3533104,-0.05103878,train
3825999,-0.11611897,train
2113580,0.041454237,train
3749437,0.019876497,train
3810113,0.052202526,train
4960159,-0.021372132,train
4916545,0.013411727,train
2319868,0.09393321,train
3604853,-0.15153001,train
2996707,0.069571674,train
2714050,0.032383244,train
1084689,-0.14496458,train
4752356,0.026625765,train
1650379,0.029365068,train
1810524,-0.06678718,train
2556860,0.025072575,train
3113659,-0.052067623,train
2565516,-0.057381365,train
5039687,-0.11936281,train
1145502,-0.1515587,train
1946095,-0.01391266,train
3944241,-0.1513653,train
5094833,0.111605264,train
3676748,-0.15148902,train
2488573,0.09529161,train
3673821,-0.007262989,train
3385602,0.018856922,train
3391547,0.051297516,train
1253463,-0.1257945,train
3303216,-0.09043835,train
1376303,0.063794866,train
3376991,-0.13496223,train
2020122,0.061322108,train
4804151,0.0043365727,train
4890236,0.07630165,train
4246217,-0.15122695,train
3189060,-0.06874454,train
1462612,-0.08428662,train
2733706,-0.14511192,train
4983913,-0.0067438227,train
2066100,0.10165311,train
3528311,-0.0797786,train
3999189,-0.11599638,train
3173026,0.012838189,train
4826271,0.043940872,train
2592325,0.0580896,train
4337726,-0.14369889,train
2751594,0.026272735,train
1482619,0.04319341,train
3345449,0.030667424,train
4037980,0.050881524,train
2998340,0.06864876,train
2530263,-0.022199964,train
1992979,0.00954879,train
3985634,-0.029748697,train
3469908,-0.11920514,train
3666229,-0.1515587,train
2978793,0.08151807,train
3372298,0.05747977,train
2312498,-0.07531715,train
5094737,0.016322408,train
3839787,-0.029783443,train
3781870,-0.054908715,train
2481428,0.056437686,train
2090768,-0.12407551,train
1252153,0.09168584,train
1321046,-0.02371675,train
1529998,0.074149355,train
4609767,0.026535794,train
4600495,-0.1445053,train
2266540,0.036752943,train
3041874,-0.05386783,train
4456319,0.012159565,train
4937399,-0.09133803,train
4113497,0.019575477,train
4409994,0.06708896,train
3793154,0.059494432,train
1450402,0.06732363,train
2512164,0.018235605,train
3062762,-0.1515062,train
4915381,0.09186921,train
4902859,-0.14864393,train
1643007,-0.14094211,train
1104394,0.09046296,train
5035325,0.09715886,train
3632365,0.06855457,train
3373414,-0.09575968,train
3298894,-0.0491995,train
4206024,-0.14382327,train
3182240,-0.10707593,train
4068517,-0.085144006,train
1890676,0.036260862,train
4304598,0.020035738,train
2935482,-0.10991405,train
3963655,-0.004202987,train
2708786,0.019632712,train
1193061,-0.0033806781,train
2151006,0.029495245,train
1139565,0.01887361,train
1354745,-0.033023197,train
2565482,-0.056732718,train
2365985,0.09726194,train
2703353,0.044417676,train
4856076,-0.06516907,train
3475573,0.046325672,train
4406142,-0.1515587,train
2538361,0.010264504,train
1814118,0.05768608,train
1282082,0.06398982,train
3172204,0.032200474,train
2719869,-0.042870287,train
4130520,-0.016888242,train
3859361,0.07122904,train
4293089,0.044641845,train
1203401,-0.11225146,train
4557821,-0.09990339,train
4637513,-0.11877946,train
1223515,0.06223577,train
4487160,0.03205165,train
3573603,-0.04632691,train
2165314,-0.12278158,train
4713646,0.1440548,train
2120433,0.092679866,train
4646073,-0.047200967,train
4061699,-0.1286908,train
2286411,-0.086470485,train
2780589,0.06432982,train
1730587,-0.14918767,train
2148672,-0.15143725,train
2224328,0.023147954,train
3632724,-0.08533269,train
3073574,0.07115345,train
4781604,-0.1515587,train
1518054,-0.06369438,train
1837624,-0.06760173,train
3396360,0.09791718,train
5077940,-0.1515587,train
4641115,-0.016644776,train
2704167,-0.15038714,train
3704630,0.037626285,train
3694745,0.053919435,train
2487821,0.017340265,train
4463646,0.008900344,train
1134358,0.044872053,train
3133746,0.100163534,train
2249103,-0.049229622,train
3867602,-0.014600229,train
2417440,-0.12273271,train
2801438,-0.14978492,train
2831123,-0.031678237,train
3029911,0.069065355,train
3753781,-0.08010804,train
5040599,-0.025395056,train
3787230,-0.013785831,train
1876336,0.02064016,train
2800657,0.106002055,train
2129439,-0.1470761,train
2939426,0.032085687,train
3333609,-0.1515587,train
4793079,-0.12567092,train
2818736,-0.0045823455,train
2800397,0.009460537,train
4356941,0.006187841,train
4967123,0.028711928,train
5082500,-0.11507438,train
2451518,0.01953729,train
3801218,0.11203731,train
4575319,-0.024967646,train
1897858,-0.070328265,train
2517685,-0.022160398,train
4335784,0.0029357995,train
3613533,-0.00047973386,train
3048898,-0.023165392,train
2610115,0.016268574,train
4607246,0.015660327,train
1363298,-0.019428993,train
4759824,-0.011957921,train
3760774,-0.08595402,train
3684244,-0.09422733,train
1780041,0.008878973,train
2127289,0.06168555,train
2594489,0.09506684,train
2921354,-0.06444021,train
4601186,-0.05707759,train
2629859,0.039232228,train
3708313,-0.06661683,train
1246828,-0.13796195,train
2618779,-0.011029266,train
4548949,0.07233319,train
4402271,-0.03791995,train
2918319,-0.02160767,train
4100961,0.0982394,train
3253946,-0.08662411,train
4291340,-0.121152036,train
1704882,0.008464201,train
1285903,-0.14410354,train
1765576,0.037715394,train
3060457,0.03342349,train
4088171,0.046136662,train
4759588,0.11692511,train
2556691,-0.052950755,train
2026211,0.06288919,train
2915134,0.010693745,train
3542736,-0.04428694,train
1200909,-0.039062794,train
3545415,0.06637579,train
5042318,-0.11029979,train
2633589,-0.12757392,train
4750287,-0.14021115,train
4441036,-0.1515587,train
2264711,-0.05166011,train
3557230,0.06475456,train
4502931,-0.018091273,train
2730029,0.07930024,train
2433716,0.09333668,train
3432550,0.0301579,train
3333108,0.10897648,train
3962816,0.1185519,train
2167073,-0.086339734,train
4017826,-0.1515587,train
3916526,-0.104302935,train
4820331,0.069033846,train
3012098,0.03385432,train
1082217,-0.08834783,train
1876296,-0.0752686,train
2101740,-0.14570643,train
3250796,0.10056319,train
2871337,0.075754054,train
4595792,0.025084341,train
3895285,-0.052115906,train
4255147,0.015414529,train
4626314,-0.13385013,train
5131172,-0.065358594,train
3257458,0.11366451,train
4957076,0.082480706,train
1552370,-0.021419719,train
3565468,0.10609734,train
1049222,-0.0605279,train
2648727,0.020082386,train
2064144,-0.10289085,train
1760433,-0.025901789,train
2215893,-0.1515587,train
1350866,-0.15112172,train
3462096,-0.01753061,train
4075736,0.12905566,train
2447116,-0.034389783,train
4693831,-0.08444196,train
3161556,-0.041566487,train
4121462,-0.1515587,train
2534503,0.09635093,train
4823196,0.049005665,train
4128558,-0.06572199,train
3734498,6.429273e-05,train
4447224,-0.09185121,train
3559158,0.021204557,train
4583320,-0.1419641,train
1521019,-0.1515587,train
3882569,0.051636893,train
1607067,-0.05301251,train
3168876,0.0691554,train
3923843,-0.099956386,train
1428800,-0.05234535,train
3917530,-0.05371458,train
2548755,-0.01828915,train
1249310,0.027920088,train
2074067,-0.09662649,train
4828301,-0.025935046,train
4784992,0.089491695,train
3923651,0.0691624,train
2932916,0.052138265,train
1132741,-0.1515587,train
2623740,0.032273766,train
5028558,0.05590597,train
3781853,-0.104695916,train
3303806,-0.13957134,train
4378782,0.05508951,train
3240731,-0.06809146,train
3681606,0.021468591,train
4820652,0.07550851,train
3427705,0.06352568,train
1757551,0.0015413433,train
3529055,0.1060089,train
3682654,-0.13340288,train
3944071,0.04775808,train
3660386,0.04980553,train
5108967,-0.11326916,train
2724807,-0.11460337,train
1089265,0.14721477,train
4529340,-0.0808696,train
5120231,0.04112539,train
2398455,0.042230964,train
2963147,-0.14985594,train
3801507,-0.13658936,train
1286135,-0.05711587,train
1728236,0.016284995,train
5002166,0.017526537,train
2617441,-0.1515587,train
5092458,0.041784357,train
3558626,0.038665265,train
4810310,0.10094462,train
4692724,0.04916804,train
1863463,-0.076435916,train
2336618,-0.045832723,train
3141481,-0.12997113,train
4148290,-0.14483131,train
3160456,-0.060102347,train
1808121,-0.035141036,train
3278544,0.10840395,train
4814893,-0.018513931,train
3361650,-0.14870837,train
1801981,0.06263161,train
2680227,0.07508102,train
2897013,0.006322629,train
4215594,0.11624205,train
3593832,-0.1440524,train
1157526,-0.018021403,train
2429355,-0.116105966,train
3632916,0.032025773,train
4951690,0.09108802,train
4823368,0.065747306,train
3375334,-0.08775839,train
4138974,-0.041909847,train
1819942,0.030785793,train
1634998,0.064532325,train
2420434,-0.1515587,train
2457173,0.0025986196,train
2674904,0.06886002,train
1483924,0.018968731,train
4026957,0.10610836,train
1749707,-0.14523686,train
1688443,0.078047976,train
2467800,-0.09924927,train
4055233,0.043978762,train
1411488,-0.01712964,train
1620023,0.033184156,train
1603709,-0.077947795,train
1294324,0.050877206,train
4361545,0.083902635,train
2486985,0.062498547,train
3702428,-0.12603487,train
4015561,0.029338282,train
3172668,-0.015355324,train
2186666,-0.061280593,train
1178924,0.048281055,train
3819945,0.06447099,train
1498529,-0.091252774,train
4101206,-0.040974334,train
3877147,0.08859951,train
1632164,-0.1515587,train
4006753,-0.10941172,train
3157623,-0.1454796,train
1477169,-0.036492363,train
3309301,0.02168833,train
4535271,-0.023861641,train
2647726,-0.1515587,train
1809483,-0.097298704,train
3717430,-0.06596102,train
1210583,-0.006699022,train
3394989,-0.0381017,train
3871150,0.019138873,train
1624700,-0.055715088,train
2193632,-0.082923464,train
1853900,0.041594826,train
3585747,-0.023177216,train
2247113,-0.11885071,train
4181600,0.075310975,train
3125554,-0.14950866,train
2132082,0.02320853,train
2117144,-0.07318992,train
2076235,-0.01692408,train
1972143,-0.009425124,train
3146263,-0.14206594,train
3612082,-0.1408256,train
2739065,-0.12578925,train
1406474,0.009946529,train
2545457,0.058658887,train
2407691,0.012016764,train
3191710,-0.059102226,train
1967370,0.057693586,train
3461791,0.006143291,train
3298740,-0.15056753,train
1620696,-0.08926465,train
3711185,-0.011010194,train
2239883,-0.002243805,train
4632635,0.04654182,train
3505244,-0.028408501,train
2998683,0.08584547,train
2441457,0.03037186,train
4608666,-0.1442217,train
4529984,-0.12416243,train
3946367,-0.018568385,train
4688061,-0.13597797,train
1847265,-0.068008676,train
3811843,0.06060639,train
3635151,0.021351784,train
1591797,0.029313194,train
1161631,0.07154299,train
3551410,-0.096383594,train
4642292,-0.07076218,train
4425210,0.037066188,train
3291521,0.003093271,train
4779006,-0.057374436,train
3734921,-0.03719828,train
2569154,0.11177416,train
2590800,0.062516496,train
2371887,0.08729786,train
4666637,-0.07809699,train
3489960,0.05125338,train
3551714,0.048161052,train
2556687,-0.08400672,train
1570968,-0.109588295,train
1694451,-0.14870416,train
4418476,-0.005781714,train
3407512,0.051463414,train
4244242,0.091357015,train
3300460,-0.12912664,train
4361279,-0.09448471,train
3537858,0.045202035,train
3486912,-0.1467539,train
1307338,-0.1515587,train
2678803,-0.15151796,train
2836831,-0.01180326,train
3299308,0.058693867,train
1839586,-0.12055606,train
2734392,0.036976274,train
4185005,-0.05972678,train
1849773,0.0015448413,train
1481475,0.010177514,train
2768788,-0.1515587,train
1418623,0.09736711,train
2746403,0.09178812,train
3495719,-0.027245238,train
4762606,0.045325257,train
3014794,-0.035111863,train
4977718,-0.13283895,train
2514028,0.10555394,train
3493528,-0.12657098,train
1539518,-0.004712265,train
3327072,-0.08662181,train
4928182,-0.007864497,train
5073060,0.05353163,train
2608901,-0.0051436075,train
3480677,0.067666516,train
1261027,-0.001340019,train
2492930,0.056978635,train
1950283,0.033205364,train
2358592,-0.13639331,train
3356502,-0.026549708,train
2866408,0.10942176,train
1675717,-0.032865923,train
2540410,0.03918639,train
5109858,0.017290717,train
3792904,-0.07946566,train
1298743,0.07923935,train
2629662,-0.10065917,train
1646422,-0.08508874,train
2692213,-0.12559901,train
2982824,0.042177323,train
2961711,0.059010696,train
3609626,-0.10248624,train
3678330,-0.1515587,train
4412673,0.049888678,train
1698803,-0.027476262,train
3979548,-0.09513387,train
1121246,-0.015508022,train
2892545,-0.081259936,train
2187385,0.08430688,train
2428880,0.07363303,train
1786415,-0.14782579,train
2928797,0.021514522,train
1537617,0.054170445,train
1423499,0.10493063,train
3134128,0.08132985,train
1843925,0.043825783,train
2893201,0.1296594,train
3417711,-0.14778662,train
2415576,-0.15151684,train
4308414,0.034728024,train
4314371,-0.081645146,train
3423983,0.11171878,train
1844547,0.070316695,train
4902409,0.12124556,train
3699888,-0.0002979632,train
3178259,0.009996766,train
4743323,0.039112177,train
4801729,0.001386506,train
4228743,-0.047585253,train
2299652,-0.09822007,train
3225221,-0.048060957,train
1410280,-0.055838645,train
1643878,0.087253064,train
2674116,-0.10784904,train
1435767,-0.15061417,train
3869651,-0.043386802,train
2373781,0.03629798,train
3163716,-0.1458687,train
4609512,-0.09853271,train
2334152,-0.09392255,train
1820440,0.04828661,train
1580986,0.114046074,train
1297209,-0.03340336,train
2212825,0.072489694,train
2718279,0.053211983,train
1239595,-0.020946773,train
4883752,0.07611661,train
3740196,-0.13364644,train
1920673,-0.14186591,train
3540884,0.004057427,train
5008032,-0.089711756,train
3635236,0.050423633,train
2562019,-0.1476676,train
1634856,-0.03576191,train
2858562,-0.0258774,train
1728343,-0.095738746,train
2792586,-0.14157584,train
2592363,0.0880183,train
1049769,-0.09821644,train
2575712,0.0008149075,train
1639593,0.030359399,train
2268108,-0.059230298,train
4758590,0.0020131879,train
3383937,0.052529536,train
4147092,0.113489516,train
3289754,-0.04669231,train
2169630,-0.03304897,train
4982533,0.097522534,train
2682462,-0.15028727,train
4658796,-0.094482854,train
3699233,0.0924912,train
2643872,0.023599692,train
3542893,0.114902936,train
1891675,-0.076873206,train
4139238,-0.076415375,train
5113710,-0.036198013,train
3552797,0.021006295,train
3389035,-0.12663884,train
3021630,0.10755589,train
2092763,0.0035468084,train
3805159,0.015808513,train
4113895,-0.05665582,train
1430126,0.011230409,train
5125484,0.029766673,train
4108228,-0.14918481,train
4308825,-0.124347,train
4593106,0.0244676,train
2273744,0.023995457,train
2406355,0.036750555,train
4388561,0.13125043,train
4062653,0.023101373,train
1537855,-0.07114599,train
1991519,0.018490842,train
1322563,-0.07191492,train
3293566,-0.07550057,train
4014686,-0.1515587,train
4965888,-0.13482058,train
3595730,-0.12804231,train
3402191,0.042515486,train
4323717,-0.012528925,train
1090917,0.014122125,train
1266755,-0.03208656,train
1596397,0.10709233,train
3814675,-0.12726247,train
1219677,0.07304166,train
1899171,-0.13528764,train
3034406,-0.056397464,train
1413365,0.08364981,train
2122731,0.008347303,train
4176806,-0.1515587,train
1038537,-0.07637827,train
3623708,-0.1515587,train
2525525,-0.088870026,train
3320069,0.05496543,train
1448850,0.10875709,train
2188695,-0.0056565544,train
3343980,-0.04479317,train
1685320,-0.11986129,train
4193260,-0.13149801,train
2721444,-0.08236601,train
3368916,-0.007922442,train
4750780,-0.050579228,train
2319820,0.043216724,train
2422968,0.022427142,train
2408871,-0.06422683,train
1241501,0.026363479,train
4841021,-0.013530899,train
4933476,0.06326983,train
1044345,-0.008185028,train
1274954,0.11363847,train
1893856,0.13852003,train
4550410,0.026126616,train
4117410,-0.017980473,train
3175936,-0.027605012,train
4530211,0.06068753,train
1599817,-0.043865304,train
1349770,0.027072761,train
2459921,0.07961557,train
4723354,-0.039712492,train
4106177,-0.06818445,train
4831297,0.017431613,train
2670215,-0.01116357,train
2780360,0.058783226,train
4491989,-0.08795497,train
2118689,0.07608736,train
1624717,0.05827525,train
1593464,0.06266579,train
3487144,-0.13153175,train
1626594,0.028247278,train
4311005,-0.08022592,train
2309580,0.00044698658,train
1800303,-0.04490289,train
4636408,-0.14061399,train
4638825,0.025426384,train
4246787,-0.06325257,train
1640607,-0.1449943,train
1516789,-0.064398535,train
5071471,0.07090637,train
2619962,-0.002072475,train
2877861,-0.0008626844,train
2938276,0.042808358,train
3889836,0.06013816,train
2579302,-0.04488822,train
1550818,-0.041280758,train
2722607,-0.1281277,train
2986502,-0.08000326,train
1724600,-0.03233808,train
1865745,-0.12938216,train
4157798,-0.012328924,train
2904945,-0.110471815,train
4314964,-0.09465174,train
4557686,-0.1515587,train
4238731,0.0043558306,train
1485260,-0.0871537,train
1264951,0.032564893,train
2002587,0.038941193,train
3653225,0.045802824,train
2058096,-0.14852968,train
2335866,-0.04381202,train
4687049,-0.06262378,train
3729268,-0.026933342,train
4521663,-0.14711496,train
1649106,-0.029572876,train
2020372,-0.069341384,train
2111037,-0.032131247,train
1944428,-0.14907888,train
5047363,-0.06562572,train
1893775,0.030929571,train
3760315,0.01089922,train
2110079,0.09064977,train
1558680,0.025013637,train
4012006,0.0072694425,train
3826455,-0.15118131,train
2337042,0.07299727,train
2659624,0.13003358,train
4203575,0.019178573,train
1285599,-0.0938296,train
4360230,-0.011187516,train
3380775,-0.1515587,train
3897916,0.037668563,train
4434828,0.037371226,train
1535847,0.06129444,train
5052228,-0.07998268,train
5052738,-0.1515587,train
4287034,-0.15150927,train
2372154,0.016090626,train
2429086,0.06426131,train
2642519,-0.024933206,train
3532411,-0.1515587,train
2076076,-0.12117148,train
2035878,-0.10890396,train
2941013,-0.052663945,train
3516756,-0.15136018,train
2150367,-0.009441592,train
2064718,-0.059974995,train
1812151,-0.043904785,train
2207334,0.0044825627,train
5055897,0.0655639,train
3917564,0.08317301,train
1377962,-0.12424338,train
3323875,0.036669116,train
2963075,-0.07019915,train
2546353,0.08985433,train
1764993,0.008012667,train
1271272,0.054969788,train
3829512,0.09076414,train
1044692,-0.05755322,train
3294948,-0.021799866,train
2725091,-0.08739204,train
3706438,0.044999488,train
2468125,0.054042973,train
1031873,-0.026546849,train
3218543,-0.04649576,train
2309425,0.047365103,train
1546799,-0.06767149,train
4892944,-0.1515587,train
4090134,-0.028634448,train
1361958,-7.661021e-06,train
1395829,-0.036366146,train
2361633,-0.028502684,train
2635744,0.008020724,train
2119221,-0.062110323,train
4277947,-0.013008431,train
2597453,0.10013892,train
4826295,0.122225195,train
1463607,0.117840335,train
1121791,0.05136965,train
1463642,-0.051629897,train
4361972,-0.038125653,train
4858962,0.0010497064,train
1503407,0.088534534,train
3459177,0.06176017,train
4371203,0.0056502987,train
1635394,0.009524963,train
1289457,0.022287015,train
2770590,-0.016678305,train
1574509,0.00583264,train
2252904,-0.000185774,train
2413899,-0.064836524,train
3190272,0.0737582,train
4252559,-0.032112163,train
2538682,0.043880995,train
2963498,-0.063217305,train
1525176,-0.0076420032,train
1238310,-0.12161402,train
3317410,-0.1515587,train
1552337,-0.047345977,train
4956942,-0.025425194,train
2499768,0.051182803,train
1461182,0.018290138,train
1891067,0.024672087,train
2339571,0.00855819,train
1181054,0.0074992804,train
3148957,-0.038139723,train
2574311,0.037153583,train
4246791,0.11353424,train
1050494,-0.010407557,train
1217481,0.06610943,train
2090461,-0.1515587,train
2246081,-0.09242067,train
1774302,-0.039327297,train
1173504,0.0821043,train
3149142,-0.13853617,train
4146314,-0.082267344,train
1660320,-0.1515587,train
3706039,-0.13841203,train
4815828,-0.093414634,train
1391654,0.031321272,train
2213088,0.1328451,train
4510411,-0.14392029,train
4942785,0.017338024,train
3681589,0.09755887,train
2127333,0.034056224,train
4522475,0.07126964,train
4536581,-0.052135963,train
1759656,0.06527779,train
1439375,0.08317714,train
1231486,0.03119543,train
2563991,0.059638478,train
1805789,-0.013277231,train
2611165,-0.10560991,train
4340706,-0.08694076,train
2297758,-0.1515587,train
4161794,0.07290688,train
3363554,0.048232708,train
4894324,-0.0064380267,train
1441091,-0.110797636,train
1219428,-0.15136701,train
4056581,-0.145537,train
1562876,0.028369404,train
3671983,-0.084394194,train
3752487,0.029493196,train
3368365,0.005783991,train
3622537,0.05991677,train
1469162,-0.028703962,train
2908132,0.058283046,train
2179518,0.06165507,train
2592954,0.025267173,train
2700852,-0.15130961,train
3012671,-0.078092776,train
4587607,0.08356252,train
2049429,0.09430241,train
4531170,-0.1515587,train
3356858,0.029998196,train
1900254,0.04924058,train
1148211,-0.0054961145,train
3051793,-0.06017934,train
1019656,0.12006368,train
4828815,-0.1515587,train
4258001,-0.13146278,train
1463674,0.056601375,train
1644542,-0.061880942,train
3646814,-0.066214725,train
2931948,0.080042966,train
1459861,-0.077633776,train
2739338,-0.06334427,train
4156437,-0.03807712,train
4056469,-0.12310868,train
4438405,-0.13662031,train
2663115,-0.021710504,train
2673677,-0.047147237,train
1456631,0.07972692,train
4524298,-0.077239506,train
3151795,0.06257202,train
3446561,0.1078107,train
4311204,0.12559943,train
4912764,0.0643908,train
2951252,-0.015523729,train
3919734,0.0070664138,train
4761353,-0.07222251,train
3153050,-0.1444932,train
2535214,0.08236212,train
4688992,-0.14997604,train
2552537,-0.034513332,train
2331848,-0.1411846,train
1614006,0.08977926,train
1055708,-0.09974959,train
4612084,-0.080514975,train
2244479,-0.024405638,train
1262520,0.0645662,train
4415438,-0.0057824426,train
4566207,0.08964803,train
3420576,0.011388574,train
2193754,0.040048197,train
1416082,-0.10264547,train
4567671,0.042345136,train
3211135,-0.13772954,train
2304979,0.060941555,train
4346297,-0.024489295,train
4060201,-0.1515587,train
4835426,0.0063423812,train
1148950,-0.020830574,train
1634028,-8.6239204e-05,train
1491282,0.055932764,train
3667787,0.023325605,train
3579690,-0.104334064,train
2607652,-0.10016866,train
2923065,-0.08731624,train
3339207,-0.13043813,train
4977095,0.02466747,train
5061696,-0.032563422,train
2794754,0.085845016,train
1643817,0.051779423,train
4169111,0.015621542,train
1180495,-0.02173713,train
3178268,0.040035695,train
2039303,-0.09684867,train
4044587,0.010854297,train
4751626,0.042874735,train
1940447,0.009957262,train
2421279,-0.13001253,train
3759182,-0.12795055,train
3794527,-0.07484468,train
4591075,-0.04321966,train
5029758,-0.032435216,train
3749642,-0.1462879,train
4152464,0.073868275,train
2681029,0.045738377,train
3600965,0.060224663,train
4211374,-0.11672517,train
2817630,0.052934553,train
2285997,-0.099898286,train
2756702,-0.049324557,train
4186993,-0.059198588,train
2397872,0.06439287,train
2074860,0.04714555,train
5135457,0.09644821,train
4940200,0.046874337,train
1868147,0.1050141,train
4403573,-0.1515587,train
3466651,-0.1515587,train
4141064,-0.06435653,train
4609817,0.08182431,train
4758714,0.103011996,train
2379291,-0.1515587,train
2174788,0.10865113,train
1865318,0.08745339,train
4360575,0.016526595,train
3014591,0.024710273,train
1031110,-0.1515587,train
3914354,-0.1515587,train
2582572,-0.009431766,train
1273297,-0.035013586,train
1462924,-0.053742196,train
3649939,-0.014908424,train
2871405,0.030166928,train
4825578,0.08853947,train
3061531,0.06914771,train
1130141,-0.07759009,train
1480419,0.051466785,train
3139385,-0.122141115,train
2044694,0.0359046,train
3387210,0.10023517,train
4716963,-0.06890412,train
2121396,-0.11144166,train
1714215,0.07198643,train
1905542,-0.1515587,train
4998648,-0.005258145,train
4417024,0.061104372,train
4330852,-0.052510295,train
1484594,-0.0076268166,train
4089432,0.10861921,train
4151554,-0.122740075,train
3928219,-0.077519834,train
4044526,-0.013672381,train
4746511,-0.14281999,train
1275896,0.06498094,train
4218780,0.04589625,train
5099485,-0.1515587,train
3149107,-0.07015932,train
1922473,-0.11821673,train
4064870,-0.07798643,train
3461104,-0.12142223,train
2610450,0.021942629,train
2839678,0.096481726,train
4699507,-0.10961263,train
1366929,0.01720289,train
4490277,0.003494811,train
2502147,0.052912317,train
4960087,0.020303963,train
3844916,-0.13547754,train
3481804,0.042609606,train
4951533,0.060650695,train
1051060,-0.07103205,train
4576332,0.052961953,train
3159997,0.08093176,train
4343499,0.0014963183,train
4400437,0.058551457,train
1161383,-0.017265553,train
4812087,0.104208335,train
1428724,-0.12498326,train
3245261,-0.05032865,train
2110088,0.117094636,train
4144011,0.06986693,train
1614325,-0.07269922,train
1993461,0.047648914,train
3361460,0.06428628,train
3914798,0.05433942,train
2456653,-0.095583394,train
1745352,-0.0023557167,train
2402759,0.05059575,train
1237421,0.025406236,train
4134590,0.03090233,train
1329258,-0.018954234,train
3197329,-0.121142015,train
2814844,0.06337764,train
5031052,-0.12751126,train
2330566,-0.15002283,train
