0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27
-0.39922792 -0.369115 -0.369115 -0.36913526 -0.43806422 -1.8317723 -2.7580643 -3.896241 -2.5378375 -0.7648784 -0.5192625 -0.5432184 -0.6707983 -0.83041894 -0.9075407 -0.91256934 -0.80349946 -0.6838542 -0.5956783 -0.5063845 -0.44568503 -0.4084494 -0.38007608 -0.3605644 -0.36776945 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.36964333 -0.45153797 -1.8220853 -3.0233622 -3.5849524 -1.3956902 -0.4365834 -0.4140893 -0.42688805 -0.50225824 -0.59390396 -0.702211 -0.746618 -0.7931284 -0.69831693 -0.61055094 -0.48274344 -0.41661406 -0.3987848 -0.3757357 -0.3627017 -0.36524963 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.370769 -0.3802889 -1.2740695 -2.564155 -2.5619805 -0.62803 -0.36436057 -0.36965886 -0.3763563 -0.38336152 -0.3839277 -0.40010193 -0.45637366 -0.51425856 -0.518414 -0.47508258 -0.42456698 -0.39890993 -0.3848648 -0.37098008 -0.36301342 -0.36303625 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.37157643 -0.3603106 -0.99407077 -2.493329 -2.2440717 -0.4082893 -0.34424692 -0.35623848 -0.36324546 -0.36713016 -0.37094456 -0.37217453 -0.3787502 -0.3883491 -0.39234266 -0.38809282 -0.39153302 -0.38175482 -0.37613857 -0.36812475 -0.36472166 -0.36276755 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.3722547 -0.36847404 -1.2061836 -3.2484689 -2.5208712 -0.5049685 -0.344433 -0.35213175 -0.3575744 -0.3629766 -0.3696818 -0.37272495 -0.37457502 -0.3791667 -0.38109815 -0.38127056 -0.38362896 -0.37993407 -0.3771986 -0.3704963 -0.3650508 -0.36270547 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.37139475 -0.39988604 -1.6985428 -3.4366784 -3.0031984 -0.8651053 -0.35899162 -0.35375255 -0.36039695 -0.36573702 -0.36941385 -0.37550944 -0.38255164 -0.3955684 -0.40267947 -0.40023136 -0.40231287 -0.3937154 -0.3817867 -0.37497512 -0.36807877 -0.36424154 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.36975324 -0.40666276 -1.5186524 -2.8080559 -3.0055614 -1.5187311 -0.42189908 -0.36354518 -0.36744985 -0.37098694 -0.37671268 -0.38966835 -0.42966938 -0.48843595 -0.5109687 -0.4955244 -0.48118246 -0.41740423 -0.39569616 -0.3793733 -0.3679335 -0.36465865 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.36915928 -0.37668175 -0.940351 -1.9780056 -2.654175 -2.027241 -0.726194 -0.3866955 -0.3762642 -0.38373366 -0.4019788 -0.47567153 -0.6775006 -0.71612346 -0.6756568 -0.6565363 -0.56506276 -0.48232478 -0.4195311 -0.38353688 -0.36652547 -0.36769205 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.369115 -0.36744267 -0.4834317 -1.2234178 -1.9244578 -2.2464747 -1.2743193 -0.536423 -0.40542138 -0.43594742 -0.5327539 -0.6961091 -0.7433354 -0.7164058 -0.69290954 -0.6689566 -0.59871703 -0.51910484 -0.44964957 -0.38785693 -0.35758543 -0.36901304 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.369115 -0.36564228 -0.37765944 -0.69191986 -1.2676461 -1.9111075 -1.7910819 -1.020869 -0.5142696 -0.481915 -0.5611901 -0.5893252 -0.5959588 -0.6000297 -0.6210754 -0.60158205 -0.57797915 -0.5344054 -0.4525017 -0.38241804 -0.35139436 -0.36915928 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.369115 -0.36821884 -0.36654902 -0.4372875 -0.84836555 -1.334816 -1.7734745 -1.593822 -0.8448297 -0.56850874 -0.51849663 -0.5238215 -0.50104654 -0.522177 -0.5451973 -0.5731815 -0.5838292 -0.56698745 -0.45247054 -0.36560953 -0.35890064 -0.369115 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.369115 -0.36896908 -0.3686612 -0.38066745 -0.57297313 -0.9192523 -1.3412435 -1.666065 -1.3335209 -0.86232024 -0.6187295 -0.5476471 -0.5443489 -0.5465287 -0.5673872 -0.6090565 -0.5986896 -0.5578245 -0.39469248 -0.3436447 -0.3686434 -0.369115 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.369115 -0.369115 -0.3684641 -0.37022734 -0.4010411 -0.56996167 -0.81904566 -1.2156467 -1.4220859 -1.2076318 -0.8952222 -0.760304 -0.62258106 -0.622517 -0.6075609 -0.6028477 -0.5756979 -0.46089292 -0.3532545 -0.36165303 -0.36914745 -0.369115 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.369115 -0.369115 -0.36902928 -0.36800122 -0.36927485 -0.40518188 -0.5284388 -0.70947385 -0.9509702 -1.0438576 -0.8797358 -0.75640446 -0.67692363 -0.5943979 -0.567763 -0.5670985 -0.49094802 -0.36477575 -0.35323244 -0.3698663 -0.369115 -0.369115 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.369115 -0.369115 -0.369115 -0.36851817 -0.36553 -0.3681937 -0.39452294 -0.45953047 -0.5611389 -0.6570392 -0.6708824 -0.62783605 -0.5596674 -0.5300101 -0.492396 -0.42438644 -0.35935527 -0.34668052 -0.36926848 -0.369115 -0.369115 -0.369115 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.369115 -0.369115 -0.369115 -0.369115 -0.36789834 -0.36238086 -0.35887894 -0.37399337 -0.3974309 -0.42017147 -0.42527586 -0.4239972 -0.4161327 -0.40069377 -0.37438288 -0.3462373 -0.35023057 -0.368139 -0.36914745 -0.369115 -0.369115 -0.369115 -0.369115 -0.369115 -0.40768147
-0.39922792 -0.369115 -0.369115 -0.369115 -0.369115 -0.369115 -0.369115 -0.369115 -0.36830553 -0.3621937 -0.3522391 -0.3546958 -0.36188704 -0.36794764 -0.36987865 -0.36336204 -0.34767193 -0.34179303 -0.36015046 -0.36984527 -0.369115 -0.369115 -0.369115 -0.369115 -0.369115 -0.369115 -0.369115 -0.40768147
-0.35869893 -0.325433 -0.32546726 -0.32546726 -0.32546726 -0.32546726 -0.32546726 -0.32546726 -0.32546726 -0.32539356 -0.32468313 -0.32154262 -0.31718892 -0.31371403 -0.31097943 -0.31381494 -0.32057166 -0.3260485 -0.3255728 -0.32546726 -0.32546726 -0.32546726 -0.32546726 -0.32546726 -0.32546726 -0.32546726 -0.32546726 -0.3713311
