Subject ID,feature value,Dataset
3930094,0.20779638,train
2530789,0.12483597,train
1049440,-0.19659157,train
1408336,-0.2728979,train
1635337,0.2930656,train
4733664,-0.17051382,train
3026636,-0.18088192,train
4257409,-0.1134753,train
2762460,0.06721144,train
1223076,0.08173333,train
3787434,-0.012784476,train
1992595,0.111865304,train
3599060,-0.015229219,train
3229638,0.023424232,train
3187072,0.01947743,train
2267478,-0.2728979,train
2899787,0.27089447,train
5322314,0.17436285,train
2753755,-0.14046597,train
3623946,-0.27272493,train
2203501,-0.16001405,train
3273035,-0.17372237,train
3577477,0.21511425,train
1472701,0.2627115,train
4562083,0.06849515,train
4753162,0.089072675,train
5854786,-0.27182177,train
2197755,-0.009574479,train
2561391,0.07120004,train
1706913,-0.06851535,train
2918040,-0.264623,train
2468784,-0.10095058,train
4078803,-0.13349457,train
2004174,0.2152018,train
5327033,-0.15512322,train
4716812,0.026865812,train
3643302,0.22370921,train
2470771,0.10907304,train
2082663,-0.116535105,train
1765560,0.15552078,train
1937257,0.09813315,train
4519285,-0.09234417,train
3245998,0.26845327,train
5271422,0.24611394,train
4316628,0.07461796,train
1698979,0.2256182,train
1442561,0.060605306,train
1446227,0.21204202,train
4618980,0.122012146,train
1410213,0.11453674,train
2544350,0.11763934,train
1980922,-0.030576726,train
3536438,0.19914274,train
1806466,-0.24966855,train
5781758,0.074572355,train
2493199,0.11366818,train
1973961,-0.112863325,train
5605531,-0.121823214,train
4176268,-0.012969028,train
1485557,-0.0682704,train
2067811,0.061249066,train
1222558,0.12964258,train
1719060,0.05005898,train
1697945,-0.0875506,train
4596230,0.081669115,train
1488048,-0.15323597,train
2241475,-0.13033158,train
1357008,0.20788045,train
1823626,0.041291833,train
2223979,0.22162433,train
3668247,-0.27174005,train
3800361,-0.106678836,train
4176389,0.09954121,train
1744156,0.17608882,train
1790296,0.263535,train
5041189,0.1565297,train
5687887,0.19759054,train
3138206,-0.06916016,train
5215483,0.079023264,train
1035140,0.106324814,train
3576428,0.22987019,train
3372532,-0.25871956,train
2583846,0.21654312,train
3659061,0.24791904,train
1514738,0.097094625,train
2912344,0.11716986,train
4198670,0.18448341,train
2993864,0.13857812,train
2472058,-0.0591159,train
5049175,0.18464385,train
3815173,-0.23109214,train
3248676,-0.10663742,train
2368398,-0.1533332,train
3197719,0.19326796,train
2427352,0.10174876,train
2724246,0.3020274,train
3356494,0.091322124,train
2270462,0.10931268,train
5452081,0.22776301,train
4294110,0.30347794,train
5237779,0.1949573,train
3675430,0.18544205,train
2911331,0.15227559,train
1618456,0.181284,train
3404271,0.001951482,train
1984610,0.21905367,train
1534491,0.17401718,train
5571381,-0.23268247,train
5830696,-0.2728979,train
2734652,0.07470688,train
1279697,0.085590184,train
3518902,0.25038126,train
5276118,0.26726103,train
4927948,-0.13624214,train
5091681,0.1926574,train
1352539,-0.2728979,train
1747343,0.124198735,train
2332864,-0.16884142,train
3497643,-0.1286893,train
3240301,0.1744516,train
2619756,-0.081858516,train
2908020,0.17941193,train
4548838,-0.2567286,train
2165129,-0.26289222,train
4168074,0.070537984,train
1305010,0.2218103,train
5802134,0.12278309,train
4701418,0.25930494,train
2506690,0.1537915,train
5321896,0.15804243,train
1829362,-0.23549385,train
5459671,-0.08514211,train
3265127,-0.25643438,train
2300012,0.218973,train
3552826,0.10227093,train
3227194,0.13081735,train
3280858,0.1195387,train
1947359,-0.10436648,train
3467985,0.2053198,train
5604951,0.09950233,train
4268973,0.19849963,train
1573118,0.16574794,train
4843802,-0.08568907,train
3275456,0.14645901,train
4825990,0.26534742,train
2010127,0.2615352,train
1148087,-0.22652806,train
2198310,0.121875204,train
3358414,-0.21037842,train
2542416,0.075193614,train
3823283,0.17211898,train
3058073,-0.25643653,train
5696155,0.16568422,train
1655522,0.006149659,train
5792445,0.17578565,train
4984553,0.25899652,train
4654073,0.27686644,train
5483017,0.15416612,train
2138685,0.010290966,train
1277825,0.19189028,train
3473212,0.17549963,train
5364018,-0.24606071,train
2623731,0.14715087,train
5424768,0.12952377,train
1945795,0.3110508,train
3989041,0.16507122,train
5119781,0.059008118,train
2927135,0.23804964,train
1866986,-0.23894984,train
1777737,-0.052456927,train
3233523,-0.049833685,train
1020857,0.046327304,train
5161807,-0.050376937,train
4075418,0.1298565,train
4808878,-0.16376758,train
4758620,0.22899468,train
3697545,0.09717252,train
3586956,0.013671811,train
1322507,-0.032650184,train
5416437,-0.22607045,train
4122119,-0.015893957,train
1093865,0.15474257,train
3613164,0.18061273,train
1638828,0.15070108,train
1593939,-0.2728979,train
1118443,-0.17166358,train
1077583,0.031011568,train
4474254,0.34198844,train
3285677,0.101305686,train
3059260,0.1799985,train
1343073,-0.016628083,train
3002358,0.19079442,train
2995863,0.1296365,train
5405636,0.0028582031,train
2181626,0.2159639,train
2840212,0.13757777,train
1074267,-0.018260011,train
4977084,0.044814583,train
1632362,-0.10796855,train
5281909,-0.20294006,train
1349993,0.20072882,train
3901321,0.23139279,train
1924505,-0.019030232,train
5248303,0.10186914,train
5019029,0.09531337,train
1390097,0.1966327,train
5816146,0.2109717,train
5172807,-0.07453695,train
2547446,0.17176944,train
5214064,0.21633,train
4688130,0.19073832,train
4891150,0.29064268,train
2051201,0.26342562,train
1407516,0.19829674,train
3766853,0.18495734,train
2697124,0.113322474,train
2886704,0.105546504,train
4852074,-0.14253129,train
5639185,0.106931746,train
4465478,-0.2728979,train
3147870,0.21650548,train
5363281,0.10977682,train
5346720,0.08378493,train
3621021,0.24589814,train
3804636,0.1801089,train
5377524,-0.04531305,train
3753725,-0.25281754,train
4468085,-0.066259325,train
4161172,-0.13471593,train
3236448,-0.2728979,train
1266063,-0.2726296,train
2672289,0.26105362,train
5604699,-0.14835991,train
3438129,0.18067963,train
5302156,0.29498586,train
2560167,0.018121561,train
4367241,-0.0009833645,train
3195180,0.017258277,train
1541882,0.14093843,train
3398712,0.10439078,train
5081985,-0.2728979,train
5823643,0.013520352,train
1888704,0.21950205,train
3659931,0.089727975,train
3802869,0.15546833,train
4623850,-0.2728979,train
1256316,0.2365622,train
4293429,0.2025652,train
2039344,0.07623126,train
2616481,0.03952308,train
1553178,0.045300033,train
3656356,-0.06420468,train
1119346,0.13176562,train
2850456,-0.25623274,train
2435579,-0.044658374,train
1499363,-0.2713559,train
4446317,0.2249372,train
1654310,-0.27146444,train
4779249,-0.2209474,train
2995045,0.015421855,train
1781241,-0.2667612,train
4061541,-0.19423117,train
5288225,-0.15963106,train
3387846,0.18819652,train
5852144,-0.18745418,train
2284888,-0.24083787,train
3232997,0.066305995,train
1734966,0.18131824,train
3623961,-0.0533811,train
2928619,0.21414912,train
3038754,0.146856,train
2917013,0.12950273,train
4885798,0.16929008,train
4344304,0.27483884,train
2463691,0.0913823,train
1315000,0.098725475,train
4221998,0.10587058,train
5397380,0.23266558,train
3825664,-0.0033017995,train
1048476,0.03371031,train
1551352,0.2377717,train
2502168,-0.14113846,train
5026491,0.08800305,train
5189808,-0.2577512,train
2007318,-0.2728979,train
4962972,0.14021106,train
3734719,0.17155375,train
2979864,-0.06440363,train
3857747,0.09973187,train
3969412,0.21108405,train
5815419,-0.27002206,train
2468332,0.054989915,train
1852045,-0.27257428,train
4570089,0.20771939,train
4735341,-0.07554495,train
3848998,0.181561,train
2056059,0.1478489,train
3963440,-0.2728979,train
2953626,0.018525548,train
5412486,-0.2720244,train
5043545,0.22024982,train
4577707,-0.1712321,train
3810031,0.19229221,train
2469887,0.17856161,train
3484373,0.1706304,train
2600185,0.1870715,train
2792194,-0.2728979,train
4748448,-0.06789838,train
5635958,0.073790476,train
3887061,-0.15251184,train
4006249,0.1344591,train
3240154,-0.2728979,train
2003842,0.13235727,train
3756158,0.242501,train
5117343,-0.26899117,train
4472520,0.2343464,train
3893312,0.049887557,train
4969465,-0.020131996,train
3313452,-0.16032074,train
4425392,0.09961536,train
3822178,-0.16686742,train
2215701,0.1615713,train
1196894,-0.047821607,train
5639624,0.09005428,train
1802430,0.2684122,train
1112131,-0.2728979,train
2751582,-0.028890273,train
5056321,0.067796536,train
4311714,-0.07097951,train
2315966,0.02284325,train
3977422,0.08696985,train
5704182,0.11544163,train
1704098,0.21542005,train
4222197,-0.2626624,train
3553214,-0.15736747,train
4513474,0.15957542,train
2610269,0.24958043,train
3946671,0.061307136,train
4932949,0.12624446,train
3294759,-7.347195e-05,train
2949678,0.12946667,train
5554487,0.08398365,train
5569297,0.23434167,train
1934979,-0.26002908,train
3971155,0.07898628,train
1694899,0.19142036,train
3368530,0.22776978,train
5081790,0.07995369,train
3261733,-0.037324365,train
5348640,0.2189912,train
3704612,0.064247616,train
1193776,0.18382712,train
3476242,-0.18502627,train
1415935,-0.027920445,train
4653505,0.14088187,train
3830486,-0.003186642,train
3242001,-0.2728979,train
2434162,0.0037623607,train
1304302,-0.2717172,train
1142210,0.26371598,train
1072789,-0.23417331,train
1620180,-0.25282976,train
2712522,-0.23867773,train
3812404,-0.15035252,train
3429662,0.064832814,train
3337523,0.23663072,train
4073230,0.127737,train
1736278,0.26435113,train
2785081,0.23246224,train
2850322,0.013212013,train
3805661,0.3093899,train
4366973,0.18770182,train
4388963,0.09576806,train
1977757,0.228832,train
5330608,0.1363791,train
1131908,-0.014009978,train
1161237,-0.19912557,train
4940541,-0.2728979,train
4054657,0.016027566,train
5027447,0.19324328,train
1024431,-0.013867054,train
4889566,-0.2728979,train
3744773,-0.048108954,train
1386840,-0.004343129,train
2805194,-0.17634942,train
1923277,0.18410988,train
4792457,-0.26326025,train
2807866,-0.16562708,train
2514624,0.19448082,train
2702659,0.043917105,train
5542955,0.23336506,train
1938153,0.035030577,train
3765300,0.09785972,train
1605134,-0.033872053,train
3346822,-0.18387175,train
4466270,0.15381427,train
2334134,-0.1416812,train
2690641,0.097526275,train
3827775,-0.2728979,train
3235082,0.2712045,train
2620214,0.048919793,train
5485580,0.17190617,train
3016241,-0.015870707,train
4562537,-0.17924619,train
4475943,-0.19907151,train
4505498,-0.2657277,train
4924559,0.023149041,train
3042419,0.17974229,train
5152107,0.094914414,train
3186945,0.18092291,train
2178191,-0.14536472,train
5861385,0.00014805612,train
3223386,0.2196636,train
1775921,0.21995883,train
4267259,0.079740144,train
2682551,-0.018308997,train
1170302,-0.20811546,train
2106025,-0.022179777,train
5542862,-0.050504517,train
3916101,-0.17701888,train
2683322,0.12312856,train
3381353,0.17751503,train
1054866,0.09331354,train
1768814,-0.27264646,train
1259146,-0.1994562,train
1130166,-0.2728979,train
4761855,0.24841215,train
3095115,0.27888352,train
4546437,0.29938385,train
4347344,-0.25329113,train
5860468,0.18345653,train
2834768,0.25768068,train
1299274,0.15343465,train
5034633,0.20122357,train
4895230,0.15744096,train
3336605,-0.21041483,train
5181029,-0.20546557,train
1700078,0.25490722,train
1044397,0.19286881,train
3310095,0.17661579,train
5425974,0.10987014,train
3501197,0.054897055,train
5672050,-0.20472817,train
5464333,0.14923516,train
3540737,-0.206174,train
3759392,0.25124115,train
2357830,0.21535647,train
2906627,0.03610791,train
4419566,-0.2728979,train
2932232,0.19823909,train
2500720,0.24261849,train
2761114,0.18192656,train
2410207,-0.13080187,train
4776299,0.05040283,train
2964884,0.039463673,train
1178630,-0.092072755,train
4747985,0.008146351,train
1549718,0.24108677,train
4871914,0.059016008,train
2963329,0.09710428,train
3890951,-0.01267377,train
2458909,0.15791172,train
3262920,0.29166877,train
3871097,-0.26253623,train
4133634,-0.2721793,train
3301552,-0.09685371,train
1391742,0.0965481,train
1933383,0.088772364,train
5218830,-0.059345484,train
2957971,0.21162613,train
2916581,0.17281055,train
2300647,-0.22228257,train
3331246,-0.2728979,train
4189709,0.023994766,train
4751207,-0.07973367,train
4477917,0.12399584,train
4091064,0.107119806,train
5043821,0.18362571,train
5579548,0.003490233,train
5096777,0.25565994,train
4371971,0.11844065,train
5772369,-0.27040833,train
1213731,0.0962475,train
3176448,0.14351594,train
3782362,-0.17080848,train
4002665,-0.041992847,train
4259002,-0.108648114,train
5102657,0.10373858,train
3209298,-0.17553563,train
1082881,-0.1563752,train
3600272,-0.2664937,train
4219823,0.1079187,train
3482846,-0.16820754,train
4170701,0.16528304,train
4863037,-0.23182245,train
3768445,-0.2728979,train
5191853,0.22025327,train
1218594,0.13621885,train
4242549,-0.13011904,train
5805708,0.0919508,train
2827382,-0.1498259,train
2809698,-0.03346464,train
5120901,0.0792457,train
5407896,-0.05582805,train
4421975,-0.09036819,train
1778834,-0.27219105,train
2399722,0.10167193,train
2659949,-0.22537428,train
1128187,0.22930487,train
2604481,0.217471,train
1458712,0.20571071,train
4109870,0.14320609,train
5244197,-0.01606413,train
1097311,0.12520008,train
4739401,0.25247845,train
3691604,0.060149875,train
4274975,0.17190027,train
4933532,-0.26786536,train
1143085,0.1799093,train
4339984,0.2674919,train
3025891,-0.0283989,train
2821758,-0.0110686235,train
4838082,-0.26925248,train
3550823,-0.2608517,train
5469352,0.22709298,train
2237774,0.17389958,train
1220331,0.10041081,train
1899977,-0.10162314,train
5777433,-0.009034608,train
5709544,-0.027722128,train
2930847,0.11389049,train
1414100,-0.2728979,train
5876767,-0.009811714,train
4773542,0.23598905,train
5601064,-0.24219166,train
4068311,0.1750824,train
5721102,0.014457761,train
3363614,0.18149118,train
1466086,-0.18549909,train
2293635,0.26146317,train
3758378,-0.25427586,train
3559886,-0.06004602,train
4992329,-0.2458177,train
5872752,-0.009505341,train
5845721,0.22859955,train
4116845,0.14650731,train
4555655,0.1630403,train
1222900,0.06785975,train
3203928,0.15554178,train
1472074,0.18801612,train
3373347,0.11478606,train
2748820,-0.06425178,train
2328556,0.15732107,train
2962519,0.10748752,train
1592204,0.026805071,train
1097237,-0.2728979,train
1232229,0.16661964,train
4361843,0.2253651,train
4348025,0.08102875,train
4935933,0.035092633,train
3115518,0.09465674,train
1233140,0.21039478,train
5301203,0.07825478,train
5806029,0.20199211,train
4066733,-0.11351826,train
1092755,0.3230932,train
1876519,-0.08200169,train
1848551,0.12921381,train
3176110,-0.2728979,train
5871243,0.2541833,train
4659420,0.22440733,train
1050304,0.096444756,train
3799895,-0.10337833,train
2464987,0.16490678,train
3547956,0.08693632,train
5742219,-0.09206262,train
2296002,0.14344093,train
4792529,-0.24256009,train
1852905,-0.052184787,train
4410133,0.22745399,train
5758105,0.041777175,train
4374956,0.16729017,train
2849602,0.067924134,train
1841445,-0.21836819,train
4140202,0.09594977,train
3668705,-0.22207247,train
1353132,0.2802683,train
5342705,-0.12749025,train
2879858,-0.19655645,train
1702183,0.21838005,train
1843956,0.13492137,train
1086188,-0.2569551,train
2928198,0.2611882,train
1309311,0.23332198,train
4843092,0.23023729,train
4706866,0.032385815,train
3743789,-0.12705271,train
1561273,-0.21679203,train
4357723,-0.12986812,train
5119738,-0.0089171855,train
2802406,0.21641819,train
3850348,0.25946513,train
5879812,-0.04227133,train
1099086,0.2502315,train
4934075,-0.24609287,train
2253757,0.21604802,train
1524665,0.23738222,train
1547031,0.016779196,train
3178085,0.32008678,train
4897003,0.22336812,train
5422088,0.08062685,train
3949034,0.18603452,train
4749140,0.062057976,train
5298235,-0.03984378,train
2315717,0.30865228,train
5348589,-0.09013828,train
5701873,0.3019337,train
4836273,0.2683407,train
4655381,-0.12296539,train
3879626,-0.13430516,train
3567991,-0.2728979,train
2668436,0.20951879,train
3277140,0.19964422,train
4151657,-0.02768304,train
3823557,-0.042853054,train
5277827,0.23728518,train
2091688,-0.17673671,train
1548761,-0.26340848,train
4981221,0.2523949,train
5259893,-0.2728979,train
4913269,0.24315251,train
2019402,0.15072662,train
5308544,0.15331216,train
1815848,-0.024702618,train
2153110,-0.16942139,train
1038648,0.17533146,train
1989051,-0.24503283,train
4514966,-0.15896618,train
5025152,0.16291322,train
3300113,-0.26804462,train
5723603,-0.0063033686,train
3390929,-0.088439964,train
2223663,0.23857534,train
2124460,0.24338216,train
3099082,-0.25124264,train
4929378,0.008742208,train
5029492,-0.05213375,train
1036674,0.17194682,train
4515408,0.31300083,train
5874034,-0.13819519,train
3066031,0.15559573,train
2855836,-0.07680288,train
1228458,0.30397442,train
5847638,0.14706992,train
4933868,0.08542951,train
1197915,0.25890124,train
5494301,0.17709154,train
5191487,0.09391191,train
5541959,0.26815346,train
2122178,0.13399194,train
2328348,0.30567178,train
3569230,-0.083373524,train
3871636,-0.018793063,train
3306825,-0.25370678,train
2135284,0.1497829,train
2523402,0.1858962,train
4138016,0.25043184,train
1971317,-0.2728979,train
1210759,0.09055897,train
5248877,-0.08645552,train
5832063,0.059023812,train
5262174,0.16514285,train
1988899,0.08073212,train
4565306,-0.2728979,train
3592901,0.048066497,train
5120422,0.17663877,train
1984811,-0.058739837,train
4456794,0.26637805,train
3567727,-0.26040772,train
3003957,-0.2728979,train
3520832,0.2353446,train
1413108,0.19085146,train
5800017,-0.17127544,train
3114331,0.008662923,train
4345825,0.13118319,train
4208385,-0.078512326,train
4872870,0.063241355,train
5303832,0.1490181,train
4997764,0.17385666,train
2250094,-0.1012958,train
3066338,-0.2728979,train
4320856,-0.07620813,train
5248583,-0.033896253,train
2551442,-0.10302657,train
2532491,-0.2589847,train
2337995,0.0008568561,train
5542733,0.06747425,train
4249012,0.024398245,train
3265709,0.24838813,train
4691053,0.1391113,train
5589369,-0.110579036,train
4231398,0.04599609,train
1562722,0.0543728,train
4749658,0.14945555,train
4551338,0.10057797,train
5636469,-0.26795873,train
3822372,0.19901544,train
5414683,0.3350363,train
4808244,0.17677088,train
1455999,-0.07334056,train
5654304,0.07489357,train
3874695,0.111695915,train
3574050,-0.23047322,train
1810039,-0.2301027,train
5458341,0.0890876,train
2123523,0.14391394,train
1391168,0.004332087,train
1254585,0.16383778,train
1097805,0.25257784,train
1087714,-0.029662535,train
2219818,0.2481698,train
2563653,0.18100317,train
3371761,0.18436964,train
3525014,-0.04530893,train
1240956,0.18167,train
1467055,0.15497127,train
2737247,-0.26856026,train
3178109,0.300486,train
2623633,0.23262084,train
2165512,0.16785376,train
3042926,0.25266188,train
5683414,-0.12144055,train
3298122,0.054448668,train
4665345,-0.023651095,train
5343421,0.14482898,train
4508048,0.047694262,train
3421002,0.058234364,train
1036429,0.12152859,train
4037015,0.22138108,train
2986061,0.14884122,train
1146964,-0.19862926,train
4875292,-0.10785296,train
1137151,-0.25883815,train
3808828,-0.049930558,train
3849794,0.22032328,train
2504331,0.18252736,train
1901184,0.1363414,train
2295936,-0.059475463,train
1187856,0.10353604,train
4414229,-0.26185417,train
2339429,0.20217673,train
4659632,-0.17192246,train
3707595,0.06813747,train
2715380,0.05489983,train
2325500,0.19319564,train
3426826,0.16619769,train
3686173,0.17868568,train
3828271,0.26456317,train
3487413,0.046424195,train
2008808,-0.13254365,train
3001365,0.03107887,train
1106735,0.119347125,train
4678530,-0.2673194,train
1426774,-0.26627028,train
3861062,0.106507,train
4158162,0.1202335,train
3401622,-0.10540265,train
1234109,0.21570499,train
3459758,0.13907826,train
1258366,0.013802159,train
4000949,0.16588011,train
1582084,0.30139768,train
1571700,0.021352148,train
2428366,0.053224456,train
3552350,0.16723157,train
3385487,-0.049629003,train
4488479,0.19921727,train
3198718,0.23402818,train
2502370,-0.2543276,train
1085959,0.29148313,train
2426034,0.25726226,train
1124866,0.15844987,train
4560907,0.16632286,train
4756096,0.119267456,train
4082676,0.17679162,train
4895307,-0.13827994,train
4679259,0.055450622,train
5338192,0.15390792,train
3000790,-0.19954582,train
3626067,-0.062307555,train
4970935,-0.23235612,train
5613892,0.03150185,train
5777845,0.08176787,train
5011773,0.19867556,train
5668201,-0.12282303,train
3426752,-0.033339065,train
5682205,0.08914324,train
3440165,0.27666986,train
2870028,0.05542053,train
3972238,0.028817147,train
2326456,-0.02059741,train
5498282,0.24443455,train
4077027,-0.2728979,train
3536361,0.03648914,train
2282692,0.09792224,train
2313100,-0.2728979,train
1986775,0.017871512,train
3845789,0.20031472,train
3408948,-0.068649866,train
1922836,-0.04119758,train
4382438,0.05375583,train
2573321,-0.10705032,train
5164491,-0.039340846,train
5252723,-0.2728979,train
1512529,-0.17935006,train
5087379,-0.24976856,train
5597175,0.2894844,train
2905954,0.109737076,train
2371453,-0.12886688,train
3065519,-0.2658761,train
4513247,0.21273656,train
2138643,-0.09325924,train
4225092,-0.06459838,train
1099012,0.1203438,train
4437623,0.34225813,train
5336822,0.20754035,train
2580078,0.17539872,train
2017531,0.22918828,train
5809036,0.09225119,train
1367336,0.07417863,train
4474009,0.21614803,train
5372867,-0.054942533,train
3343862,0.19944255,train
4768119,0.2470165,train
4893291,0.064449914,train
3897598,0.08452941,train
2967825,-0.2328537,train
3343288,-0.019390007,train
2207762,-0.25074777,train
2832136,-0.098619916,train
4188850,0.071925275,train
2424099,-0.19101958,train
4726529,-0.037761725,train
5870653,0.12645784,train
3812551,0.16779608,train
5165532,-0.21432252,train
2868881,0.12022746,train
4844617,0.16673525,train
2399471,-0.07180426,train
2819176,0.18719482,train
1649416,0.053540755,train
3235896,0.09486512,train
4313716,-0.14674795,train
4370102,0.18299158,train
3755759,0.09857879,train
5535754,-0.2728979,train
1120745,-0.2728979,train
2105451,0.14884466,train
2374729,0.117678784,train
3321634,-0.13676475,train
1788423,-0.16899578,train
5334457,0.15145785,train
2872743,-0.058328692,train
1525991,0.1754989,train
5334508,0.15284592,train
2658180,0.14536709,train
5803203,0.069228396,train
1389962,0.121544875,train
1141435,-0.2728979,train
3918528,0.17708762,train
4580056,0.12078007,train
4504998,0.10742248,train
3900982,-0.046028886,train
4109432,-0.1706178,train
3369653,-0.2728979,train
1979142,0.051973443,train
1284942,0.047066912,train
4044227,0.03816224,train
1846498,-0.27220458,train
4503936,0.24473226,train
3509190,0.079781055,train
1118854,0.18042128,train
1999578,-0.14655018,train
2439047,0.033940878,train
1804959,0.03295546,train
3609562,0.004316012,train
2957902,0.17787588,train
5530818,0.1430841,train
4256889,-0.17575224,train
4303221,-0.13003801,train
4473771,-0.050804596,train
4411800,0.03228195,train
5064299,-0.2728979,train
5111717,0.11453847,train
4132050,0.13588317,train
4100172,-0.053106245,train
3688406,0.04767343,train
5457665,-0.03872898,train
2171930,0.1718251,train
2964023,0.03735733,train
3500614,0.19623156,train
2747459,0.2315446,train
4242269,-0.11543126,train
1542046,0.03371142,train
5728478,0.2316043,train
2916911,0.1835029,train
2844687,0.21028875,train
2655712,0.06760867,train
4491101,0.108495265,train
1204906,0.25676563,train
2417529,-0.22805661,train
1902631,0.14048794,train
5652970,0.18629985,train
2607920,-0.23266475,train
4255880,0.18605763,train
1092244,-0.032089647,train
4539097,0.17037386,train
1150463,0.2024541,train
4189760,-0.2706137,train
5156945,0.1102734,train
4964047,-0.07548936,train
1567664,-0.2728979,train
5272573,0.011380016,train
3578804,0.00011046316,train
5755244,0.20402141,train
3496878,-0.22390835,train
1512758,0.1443244,train
1449164,0.17820267,train
3334740,-0.21749051,train
2018033,0.03290857,train
4944438,0.23130725,train
3778171,0.3129651,train
3862667,0.1799552,train
3324777,0.20081033,train
3113073,0.2671523,train
1898590,0.03983975,train
1086521,0.222609,train
1924527,0.09563599,train
4091491,0.11938158,train
1648517,-0.2058192,train
1682048,-0.021998381,train
1278202,0.093801014,train
5603107,0.113513105,train
5812231,0.23300986,train
5557032,-0.053766925,train
3893067,0.19711255,train
5460043,0.0037352508,train
5488618,-0.27276716,train
2006727,0.092773,train
2880327,0.2590181,train
4132425,0.13600849,train
5331616,0.19133987,train
1063973,0.15167837,train
2705511,0.10613052,train
1533748,0.3089045,train
4323263,0.008060602,train
4398538,0.17589468,train
5598790,-0.12928675,train
1178119,0.2629469,train
4986019,0.1302356,train
3215091,0.1419323,train
1021590,-0.18072844,train
5505375,0.23394628,train
3605249,-0.25913772,train
5228477,-0.077621445,train
3869082,0.069132954,train
3939374,0.20229392,train
2075711,0.15283519,train
5414573,0.15691838,train
1903001,0.21114008,train
5313824,-0.057598874,train
2728793,-0.2728979,train
4486745,0.27618748,train
5801672,-0.15749519,train
4337791,0.120056964,train
1706768,0.24188383,train
3951787,0.17354459,train
4995953,0.020131474,train
3052483,-0.25430602,train
5148694,0.1810149,train
2907451,0.2835744,train
1640979,0.18876334,train
4651479,-0.1245156,train
1727779,-0.12199948,train
4038194,0.1273873,train
2099307,0.23608367,train
3180725,0.3097113,train
5123117,0.20454256,train
5838646,-0.08533114,train
1727243,0.13931969,train
4366347,0.12163571,train
2419090,-0.11480442,train
5620539,-0.15696898,train
2582438,0.105570056,train
1466960,-0.03447914,train
4953120,0.072044075,train
5584308,0.1674213,train
1052666,-0.035023972,train
5002902,-0.262248,train
5090263,0.1889121,train
3062071,0.09337082,train
4789840,0.17994885,train
5341541,-0.20755689,train
4373516,0.12998536,train
2065932,-0.18526284,train
5493462,0.26796576,train
4023122,-0.14859392,train
2480049,0.010959697,train
4931879,-0.058542166,train
3591701,0.184853,train
4025585,0.12102125,train
3249109,-0.07980922,train
1701881,-0.15278272,train
2626299,0.2312517,train
1911793,-0.09791255,train
4901238,0.15508513,train
4481424,0.0011360451,train
1959807,0.14178492,train
5445141,0.06161652,train
2321717,-0.20339914,train
2067048,0.27576554,train
1586820,0.08357265,train
3373951,0.167926,train
2885279,-0.20863335,train
3551030,-0.047367614,train
3705796,-0.009651551,train
4427620,0.1703338,train
2780467,0.12024489,train
2760421,-0.2728979,train
4171386,-0.25005454,train
1317796,0.18067746,train
4755750,0.102326326,train
2873585,-0.25375053,train
4353124,-0.18298264,train
3844549,0.13803478,train
5530980,-0.16876788,train
2314573,0.044797998,train
3838782,0.13224941,train
2631569,-0.011450102,train
5527604,0.16284423,train
4429082,0.20296402,train
3004383,-0.095968746,train
1229252,0.2315803,train
1265763,0.16065292,train
5442949,0.24488229,train
1481336,0.15777229,train
1999640,0.21489178,train
4275491,-0.023024954,train
1256775,0.051273894,train
3027059,0.16201593,train
5806924,-0.050829668,train
3543670,0.03861431,train
1461527,-0.18104152,train
4757377,-0.09970375,train
1507665,0.18386765,train
3055059,-0.12495664,train
2907209,-0.053992216,train
2202063,-0.26986703,train
4730969,-0.059100848,train
4659834,0.17998005,train
4558226,-0.050732937,train
4157513,0.18262951,train
2764821,0.16175637,train
4440025,0.0422914,train
3685349,-0.2728979,train
2910133,0.01590062,train
4558889,0.19625817,train
2216585,0.05158509,train
2730948,0.12914722,train
2525324,0.096319504,train
4128677,0.093171895,train
3402352,0.26653287,train
5534971,0.28055283,train
2812915,0.058684427,train
3793659,0.1595132,train
2922185,-0.20089543,train
3111762,0.25070387,train
2118184,0.20927255,train
3349589,0.043953583,train
1698272,0.0942867,train
2640691,0.11656334,train
2743923,0.19989657,train
4949711,-0.1154915,train
2738076,-0.18934996,train
2830916,0.09674225,train
2676207,0.23691624,train
3344856,0.0868124,train
1266226,0.020417087,train
5357408,-0.07177843,train
1885381,-0.26060104,train
2416033,0.21712519,train
2525086,-0.22517322,train
1654400,-0.23692799,train
3293856,-0.021377899,train
1235581,0.17460649,train
3578265,0.2660135,train
3557978,0.23154373,train
4038258,0.26699919,train
1640093,0.15275829,train
1084635,-0.001999371,train
3358177,-0.23875053,train
2288391,-0.11179634,train
4177619,0.044303905,train
5045341,0.11787996,train
4083888,0.27941844,train
2613177,0.112317644,train
5135744,0.240532,train
3867870,-0.07490978,train
5048447,0.1003941,train
4303911,0.1300702,train
3125739,0.063129716,train
3921997,0.20816201,train
1498302,0.022227243,train
1082316,-0.2728979,train
2293003,-0.2728979,train
4501051,0.221874,train
1745020,0.18738228,train
2268365,0.16100977,train
5761862,-0.007448518,train
4440959,0.12846293,train
3924998,-0.22123714,train
1696349,-0.22976293,train
2341641,0.12243066,train
2188262,0.21471079,train
3897573,0.014253753,train
4901013,0.21707292,train
3135659,-0.22403073,train
1093322,-0.15776195,train
4977360,-0.014502574,train
1645510,0.09358735,train
4546224,0.1170714,train
