Subject ID,pca1,pca2,pca3,Dataset
4854504,0.028057607,-2.1988227,2.2996962,21015
4084351,1.1096127,0.22875012,1.5962455,21015
3090578,-0.5738794,-0.6929949,-0.5082739,21015
4542473,0.92942894,1.0188352,1.1903372,21015
4775330,-1.6741971,1.3086449,0.23611715,21015
1573316,-3.6159275,-0.9122197,0.16241533,21015
1556803,4.5086007,2.9796162,2.4375374,21015
2735852,-0.6428932,-0.66506666,0.018971464,21015
2078678,-1.9141129,-4.126889,-0.0021418943,21015
2710347,-3.5005474,-1.0033654,-0.17577538,21015
5107462,-0.9520408,-1.5847341,-0.63916755,21015
1032996,-3.6577187,1.7990081,0.8620186,21015
2735746,1.770301,-2.4313688,-1.0924807,21015
2173767,1.9786468,-2.8652022,-0.44656914,21015
5553701,-1.0704384,0.90365434,-2.0224252,21015
4404135,-3.3257513,-1.0529172,-0.32031322,21015
2071214,-3.511947,-1.0308657,-0.19284588,21015
5576116,2.0842767,4.3190613,-3.1017082,21015
2205017,-0.053955834,1.4767557,-1.3862779,21015
4448976,0.33667758,4.440289,1.1670032,21015
5957729,1.2513893,-1.8181087,-1.2354488,21015
5506016,-2.2599027,-0.9349233,-1.0298554,21015
4704328,0.12448199,-1.719307,0.05526899,21015
5365620,-0.2719022,-0.7841552,-2.2979708,21015
2416721,2.241409,7.008476,-2.2003677,21015
5152163,-2.7465572,-1.3975629,-1.1846647,21015
4288730,-2.2033107,0.1019987,1.2424138,21015
3541303,0.29430363,-1.7253901,-0.54732186,21015
4315370,-1.8546631,-0.31406972,-1.443587,21015
4806872,-0.32807124,8.624091,3.648962,21015
3977967,-1.6479028,4.607108,-1.160529,21015
1202669,-0.1857826,4.050576,-2.604734,21015
5233895,0.9110412,1.9168591,-4.0892715,21015
2829929,-1.8882494,1.1354277,-0.5354544,21015
2924159,3.8427124,-0.043557297,1.3425479,21015
3673446,-0.8570282,3.263683,-0.5384832,21015
1248745,-2.2486072,-0.34049454,0.8505353,21015
2665057,2.3317354,1.1380513,-2.9115992,21015
4483348,-3.626334,1.645797,-1.2471908,21015
5887730,1.6385679,1.6564844,-1.1091812,21015
2182621,4.1190586,-2.1429005,-1.803708,21015
1917299,0.79288393,-1.9457757,0.51181245,21015
3319041,2.2073343,-3.8232563,2.4612005,21015
5518375,-1.3372226,0.22733693,-1.0575191,21015
3148957,1.4514486,0.6849443,-0.6489423,21015
2112713,3.4920344,3.2325795,-0.98878175,21015
2300647,-3.515598,-0.5686935,-0.062075946,21015
2227735,-0.3919023,-3.5193262,2.033351,21015
1922069,-1.4392643,3.3197567,0.6661216,21015
4347552,-3.5000086,-1.0030779,-0.17938843,21015
3767722,4.0563707,-4.719638,-1.2934633,21015
4233791,-1.0324643,-2.2034388,-0.26491576,21015
2088626,2.9514222,-1.2995977,-4.9904413,21015
2371482,5.8805695,-0.9548918,3.2192545,21015
5510601,-2.938698,-1.085577,-1.1102992,21015
5806560,0.52073973,5.6448646,-0.6218551,21015
2479993,2.7253063,0.122873306,1.4158195,21015
4168194,-3.3798442,2.6205297,0.5306128,21015
4201202,-3.4714952,-0.9083019,-0.19408542,21015
4427519,-0.57707655,1.3444622,-1.0085226,21015
2789292,-3.4046028,-0.8812617,-0.42912418,21015
2647775,0.16049835,-2.1491091,2.885521,21015
5702588,4.664269,-2.01442,0.92176133,21015
2175895,-2.8610458,-0.43058884,0.34321126,21015
4464092,-1.5441483,-3.1342247,-0.079390936,21015
4412534,2.4451637,0.7873397,-3.959628,21015
4727704,-0.70182854,-0.15785813,-0.9744481,21015
1719060,3.9806542,-4.3813457,4.688914,21015
3344034,-3.5000086,-1.0030779,-0.17938843,21015
2683295,-2.3777363,1.26033,0.3787708,21015
2767164,-1.8055054,-0.8939751,-0.71541333,21015
5189633,-1.8192106,-0.06438728,1.7882154,21015
3771877,0.44222632,1.1919093,-2.959418,21015
5031672,-1.5504984,-0.85930806,1.2404783,21015
5617169,2.478864,1.8755074,-2.6525886,21015
2901118,3.1436515,3.544254,-2.6593506,21015
3079770,1.2240156,1.7592576,-2.5521357,21015
2908762,0.763489,2.8453705,4.17787,21015
1478996,-3.4994707,-1.0008266,-0.18286586,21015
2162613,-0.5624635,-0.36512226,0.06463023,21015
2096105,0.52688384,-3.3091063,-2.503895,21015
2055190,0.24503052,4.6479797,-1.7419392,21015
3978232,2.0193965,2.7653546,-1.7011012,21015
3411099,-0.5920826,0.7240344,1.8881133,21015
2080160,1.2734628,-5.413134,-1.1228007,21015
1585815,-0.54179955,2.0511734,0.6201598,21015
1840204,3.3284705,1.6606402,6.1311183,21015
3701953,-0.52945775,-3.1150753,-0.759007,21015
5337230,0.96152484,-3.0103364,1.2144061,21015
2732943,0.1573874,-1.8682057,-0.56350535,21015
2987259,2.5623896,0.62852126,-5.97773,21015
5169433,-3.5000086,-1.0030779,-0.17938843,21015
2055369,-0.69551754,3.6675835,0.37734735,21015
5824430,1.4519264,-3.500084,-1.6670101,21015
2520515,4.9738894,0.7398227,2.3464613,21015
3250522,0.5646041,-2.4234197,0.14729798,21015
2263830,-3.5000086,-1.0030779,-0.17938843,21015
4404853,-1.5909679,2.0616806,5.0585303,21015
3381635,-2.4266691,0.5988083,-1.67489,21015
5315344,-0.69684684,-2.0019717,-2.2330692,21015
1709468,-0.24298722,-1.1910897,-1.8830087,21015
4879203,0.8553812,-0.3511156,-0.44312364,21015
1344780,2.3460753,1.7844136,-3.6029618,21015
1371570,4.618308,1.4307097,-0.18005267,21015
3725395,-2.487492,5.409063,1.4924392,21015
4287143,4.0360165,3.8036175,-1.8644439,21015
1368832,2.5402715,-2.0203254,4.226466,21015
2097039,2.6371017,1.1145968,1.5940685,21015
1445122,-2.7044415,1.7578623,-1.1674293,21015
3008591,-1.900842,-0.34037286,-0.5821698,21015
4029148,-3.6477633,-0.6762147,-0.018551856,21015
2664829,2.300806,-0.1445687,-4.024402,21015
5506472,-1.1047393,-2.0512936,-0.17238216,21015
5448656,-3.037063,-0.25548714,0.41115367,21015
4026149,-0.96162444,2.7694633,6.386997,21015
5699797,0.5814463,-3.6945806,0.75968987,21015
2435329,0.5611434,4.189336,-3.0717475,21015
4801677,-2.9478714,-1.0115303,0.51937085,21015
2477865,0.6326144,-3.7883372,0.14938182,21015
4671497,-3.609353,-0.84125257,0.20205228,21015
2355362,3.1495824,2.9371994,-3.4333937,21015
5667086,-0.5815422,-1.8909781,-1.9700978,21015
2000421,-1.6730572,0.062662326,0.28003603,21015
3214881,3.0922682,-2.7113616,-0.059158288,21015
5773520,4.4472847,-2.8416696,-3.4922867,21015
3086102,0.6239398,3.9970245,0.30361828,21015
3114755,-2.0876331,-0.63075584,-0.33348107,21015
1262568,1.5416951,3.4499626,1.4729156,21015
5243067,-0.60599726,-3.815717,0.34749067,21015
4949061,3.4245062,-3.1375885,-3.6274848,21015
5279296,-3.500169,-1.0070642,-0.1803518,21015
5153656,-2.0535731,-1.0356666,-1.2872875,21015
4888587,1.9794692,-0.4221673,0.12964325,21015
3080779,-3.4986904,-0.97342736,-0.1891895,21015
1638504,-3.5000086,-1.0030779,-0.17938843,21015
2760968,-3.1159325,-0.4029871,-0.8956248,21015
3827890,2.2071772,-4.6272264,2.620629,21015
4645536,-3.4632246,-0.9270045,-0.17835677,21015
2486228,-3.1935117,-0.35873818,0.12127768,21015
5500256,3.8425121,-3.4662473,0.25221726,21015
3882650,2.2794743,4.2715683,5.2085795,21015
4431821,-3.5000086,-1.0030779,-0.17938843,21015
1256680,-2.9445455,0.8840483,2.471373,21015
4853481,4.1132116,0.42835823,-4.1338696,21015
5197639,-3.5000086,-1.0030779,-0.17938843,21015
3612980,6.0957403,0.82107407,-3.3398948,21015
5625948,1.8970366,-4.429092,-0.28127974,21015
4819770,-3.3584852,-0.80335873,-0.054653667,21015
5728138,-0.4605454,0.082745455,0.055543773,21015
4516998,1.9353127,2.335164,-3.1205566,21015
4349932,-2.6924865,-1.4095371,-0.8943863,21015
3377619,-2.5861254,-0.81870204,-0.79304135,21015
1745360,0.07916259,3.0137587,1.1882316,21015
2368970,0.5526629,-5.533351,-2.7732115,21015
1996439,1.4065808,3.0798242,-4.5695972,21015
3923651,2.615406,-0.035376605,1.8094621,21015
2183856,-1.2003274,0.74619746,2.5963721,21015
2240501,2.7802565,6.1756864,1.572688,21015
1760577,0.3229996,2.9258637,0.560161,21015
3148638,1.7470402,3.03598,3.7771034,21015
5898530,1.2954252,-2.09334,-0.6273161,21015
2468303,-2.5565886,-0.38008776,-0.29350555,21015
5327688,-1.7283136,1.2520736,1.1016544,21015
3360870,-3.6064212,-0.9933891,-0.06862054,21015
3932341,-3.4608974,-1.1092111,-0.17080683,21015
1498624,-2.9305565,0.5257332,0.17442462,21015
4668671,-3.4940042,-1.0028656,-0.17910758,21015
5269655,-4.113046,1.8991462,2.278517,21015
4898144,-3.5000086,-1.0030779,-0.17938843,21015
4822476,0.74987245,1.7890755,-0.31201312,21015
1212985,4.1149163,1.3436903,-3.0824702,21015
5511899,0.05635539,2.0964622,-1.604592,21015
1527106,-3.0606363,0.08883497,0.0920274,21015
3229035,-2.8022933,2.5980039,0.8481921,21015
1400074,-1.3357995,2.562677,-0.4860877,21015
5428117,-1.6501039,-1.9020879,1.8133298,21015
3910235,2.4123187,-0.5065016,-1.2626615,21015
5036358,-3.5000086,-1.0030779,-0.17938843,21015
4809378,-2.037451,0.35069776,0.42159435,21015
2032196,-2.8380497,-0.21837543,0.44089693,21015
5825598,5.062421,-0.030991076,-1.3223923,21015
1159665,-0.6205294,2.838302,1.9674196,21015
4800714,4.7305436,2.8495061,4.6035104,21015
1322671,2.28441,-1.3109423,-0.8889269,21015
5261137,1.0640262,-1.9661454,3.19733,21015
4535419,5.618531,-1.1135749,-0.51779646,21015
5188774,-1.0953581,-2.3183107,-1.1888543,21015
2760485,-1.4587117,-2.552782,2.828521,21015
3476242,-2.9674027,-0.5048262,0.4548614,21015
4320856,-1.9563514,-1.011593,0.41827625,21015
1614884,-3.5000086,-1.0030779,-0.17938843,21015
4702391,2.9839377,-2.5828984,2.8340478,21015
3423788,5.845514,-0.3296057,3.4756045,21015
4774421,1.5275662,2.6697912,-0.52791405,21015
4492263,-0.20865722,2.5567687,-0.5005225,21015
4464006,-0.2433683,1.4777149,2.7079167,21015
1416223,-3.4976337,-1.0083593,-0.17996556,21015
4877177,-0.20062236,4.744691,1.6224442,21015
4135363,-0.64181185,-0.95711994,0.17967474,21015
2836419,-0.74407065,0.23430277,-0.8124177,21015
3530512,0.5453315,-0.57713294,2.8547983,21015
4587494,4.1982713,-3.8763175,4.97508,21015
3380842,-3.4865484,-1.2313486,0.084801406,21015
5940079,1.4887401,3.3358116,-4.5944924,21015
3238501,-3.5000086,-1.0030779,-0.17938843,21015
5276278,0.90654176,-1.6971741,-1.5357107,21015
4561216,2.312843,2.4067004,1.8279154,21015
1836144,-0.70502496,0.22432946,1.5590876,21015
4963213,-0.9812251,4.6835647,-2.4295592,21015
2695600,-0.048095927,1.0345616,2.7183614,21015
4430249,2.6608896,3.2596128,3.3460763,21015
2836284,-3.4999747,-1.0031143,-0.17936562,21015
5508346,0.361178,2.2468297,-1.3182362,21015
1444903,1.2052482,-0.428625,3.1447427,21015
3114331,-0.6249758,2.3391106,-1.8058227,21015
1556783,-0.28203732,2.241527,5.7343807,21015
5946289,3.1267633,-2.6879947,2.0444422,21015
5622590,1.649285,-0.5478876,1.3811146,21015
3770264,1.7226222,-4.6072893,1.6846919,21015
4167843,-3.5000086,-1.0030779,-0.17938843,21015
1344166,-4.217273,1.6509565,1.6848003,21015
5244176,-1.0241696,-2.0461037,-0.17574959,21015
4040433,0.43047416,-0.3587429,-2.7116957,21015
5566773,0.65932536,2.4038925,-1.3290858,21015
4570362,2.6236892,-3.0846536,-1.4387565,21015
4359478,2.385365,-1.9076424,0.24763729,21015
2022131,0.13131504,-2.5978076,0.5387645,21015
3354007,-3.459858,-0.91638404,-0.2281568,21015
3960861,-1.1962864,4.2305164,-2.9156203,21015
4610951,4.2649174,-2.6228938,-1.4751935,21015
4679705,1.4067265,2.505582,1.5465518,21015
1745704,-0.4611404,1.8601841,-0.30671126,21015
3980898,1.5924973,-4.6914454,-0.44278842,21015
3710595,-3.5000086,-1.0030779,-0.17938843,21015
1068100,-1.9362712,-1.2018492,0.14456204,21015
5026122,-3.489056,-0.88907003,-0.15264703,21015
5783893,1.1904894,-0.47282624,1.8772595,21015
1603054,0.6187934,-1.9825233,-3.0301032,21015
2306635,2.2336648,-0.2349769,2.1024916,21015
3138181,-3.4658136,-0.8540424,-0.08276245,21015
2477197,2.8190591,0.595886,3.2716286,21015
5720028,2.2353833,2.0873044,-3.2412353,21015
5817982,2.0516427,-4.5066795,-0.5574371,21015
4881846,2.1625865,0.9002162,-0.26228267,21015
3417236,3.4859483,3.9553938,-1.1315277,21015
1258120,2.4741445,-1.6911252,3.1482003,21015
4824686,1.6648546,3.2938585,-3.6469886,21015
2583995,-2.807203,1.1135851,-2.693675,21015
4834077,-3.5000086,-1.0030779,-0.17938843,21015
1918491,-3.0604112,0.147877,-0.2994986,21015
5179400,-1.1792365,-0.2931772,-0.9907926,21015
3424652,0.4249048,-3.8644462,3.1110554,21015
4358752,-1.3782443,-0.67562443,-3.723775,21015
4289947,-1.2813693,-2.6263885,-2.0822344,21015
5926597,-0.30634603,-3.2197464,-0.23936853,21015
4047162,-2.997975,-1.2630584,0.25296533,21015
4233177,-3.5000086,-1.0030779,-0.17938843,21015
5064783,3.5155733,-3.362377,5.965723,21015
2147629,-0.30227795,-0.63918537,-0.4546833,21015
5939171,-1.0131375,1.715926,0.10641277,21015
1850237,2.3080213,3.1294,2.3057303,21015
1546340,4.8548403,-0.54408616,-1.6004919,21015
2066336,2.4086409,-2.88103,-1.0350251,21015
1221468,0.35252276,-1.55781,4.3083405,21015
5759862,-0.0042603402,-1.7230871,-0.8807981,21015
1505914,0.13148826,-2.831564,0.90378267,21015
1717754,1.1107765,-0.9460188,0.12296717,21015
5544623,2.160311,-1.6865494,-0.66948456,21015
2968463,-3.49039,-1.0022882,-0.17823501,21015
1771403,-3.0784733,-0.49413532,-0.37435073,21015
3295718,0.87300545,1.7823763,-1.1890566,21015
5806190,-0.31341255,-2.6021445,3.433724,21015
5222013,-0.43968326,4.354728,-0.069146596,21015
5244152,-3.5000086,-1.0030779,-0.17938843,21015
5599348,-1.0390791,-2.8993802,-0.15146066,21015
3562102,3.3225696,0.7993342,3.9479456,21015
2378608,-2.6565216,0.7735875,-0.5014469,21015
1397530,-2.6204107,-0.6561876,-0.88652724,21015
4586335,1.5725738,1.1615238,3.7066839,21015
3574407,-3.4980712,-0.99427235,-0.17635866,21015
5666883,-0.93743056,-0.5377874,-1.4857793,21015
1592051,3.22257,-3.1221673,6.883731,21015
4782036,2.1843667,-0.035350095,-1.8429397,21015
4590162,0.61302805,1.5797597,-3.8914738,21015
5217228,-2.1853254,1.0552541,1.4207413,21015
5458473,-2.977708,-1.278172,-0.03830621,21015
5845919,-0.54021865,-2.6143756,0.20193456,21015
2265842,1.2426631,-4.496381,-0.58049196,21015
3999723,1.5552114,1.875457,-5.037191,21015
2229217,-1.6738745,0.37362516,-0.024312986,21015
3641165,-3.3990526,-2.6416606e-05,-0.029325962,21015
5350676,-3.655319,0.5039204,0.60757804,21015
3476626,3.5559237,-1.2390345,1.9085577,21015
3651880,1.3956724,-2.1978803,-1.4696528,21015
3066766,0.0028516843,1.2604492,2.6725068,21015
2055560,2.0234363,-2.036977,-2.5297441,21015
2856551,-3.3648057,-1.1333811,-0.1805962,21015
3202394,2.2410784,-1.4708204,4.4976344,21015
2917562,-3.4899542,-1.0032926,-0.17236234,21015
3310016,-1.2408148,-3.1676095,0.649468,21015
4720497,-2.8277216,6.0949397,0.20525378,21015
2399722,-0.82101136,-0.7869811,1.1446228,21015
2060790,-3.0963998,-0.5206756,-0.066911794,21015
2693094,2.5031083,-2.930737,2.116207,21015
1096423,3.069515,-3.8839667,-3.650931,21015
4027987,3.4161553,-2.1979122,3.9293497,21015
1923909,5.350331,-0.25232208,-4.9450955,21015
1486920,1.1354896,-0.97279966,-2.3123493,21015
3230746,3.1882455,4.721914,1.2050514,21015
3295692,-3.5000086,-1.0030779,-0.17938843,21015
2240216,2.1953542,-2.4324424,-2.352814,21015
3146036,-0.9295129,-0.76167756,0.8558168,21015
4492746,5.382051,2.7352445,-6.6247373,21015
2175230,1.2905577,-1.4870418,-0.63480496,21015
1433307,1.131097,-3.2096415,2.4280138,21015
1480259,0.81525457,-5.156484,2.5770118,21015
5303690,-0.22546689,-1.0018953,-1.4457865,21015
1674799,0.66929644,-1.5180818,-1.9066471,21015
5142475,2.970379,7.345474,-4.560416,21015
1766919,3.128693,0.23640285,-1.0600356,21015
3042128,-1.6702445,1.0877826,-0.36332458,21015
2360407,-0.88932633,2.8061862,5.0524526,21015
4808598,3.8103366,0.62313426,-0.0026467387,21015
