Subject ID,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,Dataset
4417099,0.1568003,0.18510212,0.19817086,0.1282852,0.1260633,0.14066829,0.18675062,0.2915,0.37365872,0.587233,0.22719748,0.12699807,0.1485091,0.18737677,0.27175337,0.47062975,0.4615321,0.23900227,0.12699807,0.15531595,0.18737677,0.26493055,0.33299965,0.29639897,0.2257197,0.12699807,0.15531595,0.18737677,0.12616932,0.12709521,0.1257303,0.12699807,0.12699807,0.15531595,0.18737677,0.1192106,0.12699807,0.12699807,0.12699807,0.12699807,0.14679861,0.18737677,0.112728365,0.111218385,0.111218385,0.111218385,0.111218385,0.111218385,0.16285934,train
4039536,0.14472759,0.2516779,0.20448048,0.30013388,0.18377273,0.32888764,0.19030094,0.3219974,0.6391018,1.6654549,1.1134535,0.5020804,0.50167376,0.23596598,0.25459746,1.1488813,2.174999,1.7437668,0.59755045,0.5754818,0.19743453,0.15788451,0.7196456,0.87721115,1.0868982,0.3834881,0.30650708,0.25614303,0.2262518,0.21550953,0.58368474,0.8566262,0.70166147,0.5251883,0.34405443,0.11873293,0.3342109,0.99735445,1.6292027,0.9543484,0.5193887,0.33414298,0.11192703,0.27293625,0.58947486,0.97651833,0.6274108,0.3091288,0.16576049,train
2150563,0.14256026,0.3986098,0.53210044,0.720229,0.5579555,0.3148509,0.19259086,0.20864841,0.85238236,2.1693528,2.515192,1.3423396,0.43865404,0.18737115,0.2970616,1.1207573,2.1104877,1.4857504,0.7334877,0.40078655,0.187356,0.21218516,0.6059752,0.32315636,0.316351,0.22849369,0.15314983,0.19232869,0.14299902,0.12985082,0.17147993,0.36139986,0.3068733,0.08316326,0.20306727,0.1192106,0.1485595,0.12227563,0.26822016,0.3877615,0.19691347,0.20415688,0.112728365,0.119418465,0.12422049,0.17917888,0.18373346,0.112668596,0.16285934,train
3999469,0.14317335,0.6620397,0.374087,0.51819354,0.2111527,0.20491083,0.1906227,0.1768676,0.36922714,1.4086065,1.0621182,0.4694766,0.1835244,0.21586451,0.49531052,0.7206267,1.0939056,0.8015558,0.47033915,0.3027332,0.24393319,0.78101987,1.1521753,1.2547503,0.5508818,0.51597726,0.5438843,0.3306954,0.7655355,0.9062875,1.1847776,0.8996894,0.7800357,0.7854629,0.4680356,0.42681026,0.80821943,1.5527154,1.4250003,1.2048495,0.559463,0.46527085,0.14335085,0.42136994,0.5704201,0.64434415,0.5435081,0.16579118,0.16279157,train
4616729,0.14343145,0.1260633,0.1260633,0.1260633,0.1260633,0.14066829,0.18675062,0.1192106,0.12699807,0.12699807,0.12699807,0.12699807,0.1485091,0.18737677,0.1192106,0.12699807,0.12699807,0.12699807,0.12699807,0.15531595,0.18737677,0.1192106,0.12699807,0.12699807,0.12699807,0.12699807,0.15531595,0.18737677,0.1192106,0.12699807,0.12699807,0.12699807,0.12699807,0.15531595,0.18737677,0.1192106,0.12699807,0.12699807,0.12699807,0.12699807,0.14679861,0.18737677,0.112728365,0.111218385,0.111218385,0.111218385,0.111218385,0.111218385,0.16285934,train
2565957,0.14485286,0.19123583,0.67714405,0.5704024,0.5975408,0.24106903,0.20291424,0.10919175,0.59895915,1.7119358,2.6012838,1.5014597,0.45648935,0.19275263,0.14289525,0.87245446,2.8247855,2.075154,1.0573645,0.48905852,0.22997619,0.18488811,1.1804314,1.9681737,1.3437986,0.734807,0.18998758,0.25014883,0.33923194,0.6884224,1.3917406,1.5288694,0.9676754,0.7685766,0.39015236,0.22244291,0.6485161,1.8169231,2.6583085,2.136501,1.0433937,0.41426834,0.12505634,0.3715265,0.9839843,1.9263955,1.561675,0.8386135,0.23746134,train
3099489,0.14343746,0.3080173,0.39834636,0.2722794,0.42109916,0.34303758,0.20688596,0.11692522,0.43387008,1.3332301,1.8562411,0.77724326,0.40622285,0.259315,0.13567269,0.6439273,1.8511146,0.9880525,0.5160205,0.3190288,0.31173655,0.37568888,0.7106225,1.1498516,0.59916466,0.18573307,0.19673,0.22210412,0.4106098,0.75731516,0.82032055,0.6925642,0.1562098,0.33867836,0.21250251,0.29223084,0.42148829,0.9513479,1.2793354,0.6891055,0.5653549,0.22374448,0.11322007,0.21430819,0.2696863,0.6916547,0.46267113,0.3898944,0.18687269,train
5559521,0.14343145,0.1260633,0.13151166,0.13661239,0.10240835,0.18191598,0.18902293,0.15552054,0.19374046,0.19415355,0.2735893,0.25474522,0.15472625,0.18698213,0.30903178,0.32508358,0.44669375,0.2601722,0.33132532,0.24121933,0.18516871,0.33044657,0.37380573,0.54939765,0.49409047,0.32662946,0.263527,0.18810184,0.321884,0.30790797,0.35700575,0.43753418,0.26500824,0.123405635,0.1883118,0.13073839,0.22573575,0.17775626,0.1960407,0.26681525,0.0981802,0.19088654,0.11363121,0.1299666,0.15150884,0.13658014,0.106978856,0.1205749,0.16269636,train
3305377,0.14355876,0.15742445,0.32356712,0.6360208,0.30536938,0.3566334,0.21031216,0.12553515,0.6476477,0.9339208,1.9520056,1.4196867,0.6988705,0.28534096,0.20496477,1.028267,3.032785,2.2329838,1.1232514,0.81871957,0.33885342,0.4589974,0.9254251,1.6524631,1.4755629,0.5834981,0.36058268,0.26463106,0.46129078,0.8147229,0.804581,0.53298604,0.46237746,0.2899178,0.21969557,0.410557,0.29642138,0.5458225,0.352213,0.28880176,0.17748363,0.20714559,0.1127491,0.16236554,0.11011689,0.1267936,0.121568464,0.13776463,0.1631647,train
3349589,0.14345942,0.62903035,0.5404667,1.0905232,0.4646139,0.25961146,0.18826202,0.111945376,0.8769373,2.0526965,2.084134,0.8951624,0.19310592,0.19110492,0.14217138,0.5345431,1.4794167,1.1442207,0.7068296,0.34366485,0.21656285,0.21688788,0.3228965,0.4025583,0.46664456,0.41090956,0.38160998,0.19503605,0.21301426,0.5178887,0.3390388,0.3381968,0.17063983,0.28440806,0.19266394,0.21040729,0.2848735,0.44366494,0.3582111,0.36611587,0.21965279,0.1880344,0.12542547,0.18240778,0.27151233,0.6499394,0.3110337,0.32076636,0.16516605,train
1824615,0.14273918,0.33847663,0.25790605,0.5825123,0.4620069,0.44151098,0.21418692,0.11366352,0.42661577,1.4362191,1.8191684,1.285894,0.5972328,0.24506351,0.1359459,0.2733814,1.0415593,0.78375715,0.5952605,0.4591659,0.28348646,0.15932904,0.12107034,0.100927375,0.4340639,0.56746536,0.4132276,0.19389066,0.12385463,0.153031,0.1323414,0.517672,0.45708916,0.45708948,0.18476966,0.1192106,0.12575944,0.13506643,0.38658205,0.41302136,0.35628432,0.1866813,0.112728365,0.111218385,0.11367701,0.20163463,0.16854389,0.116722405,0.16285954,train
2178554,0.14343145,0.12952118,0.33883557,0.33412287,0.21406348,0.14163606,0.18675062,0.122489825,0.60635036,0.693254,0.72619003,0.292933,0.1494017,0.18737677,0.12867057,0.6428585,1.0237182,0.6879107,0.252485,0.1542859,0.18737677,0.12486518,0.7849426,0.45888463,0.56289047,0.12729797,0.15523827,0.18737677,0.12300129,0.12508346,0.11953648,0.12732048,0.12711787,0.15615223,0.18737677,0.1192106,0.12699807,0.12699807,0.12699807,0.12699807,0.14693834,0.18737677,0.112728365,0.111218385,0.111218385,0.111218385,0.111218385,0.111218385,0.16285934,train
4275239,0.15031007,0.28251186,0.16659245,0.3736289,0.45821396,0.30959263,0.2008724,0.14953455,0.42155012,1.2497437,0.91780376,0.5533457,0.41339105,0.24740407,0.5026279,0.9792023,1.8574167,1.4690851,0.8702331,0.95893663,0.35952553,0.5720047,0.9257635,1.1635965,0.76702595,0.8306405,0.841846,0.418894,0.71923935,0.42505932,0.77448094,0.82960325,0.6340653,0.81160873,0.3599289,0.18309435,0.14247243,0.6651024,0.90670097,0.6561616,0.49666214,0.34561062,0.11292684,0.21456733,0.33254766,0.355078,0.1636133,0.21036443,0.16302064,train
5279590,0.14353223,0.40103552,0.635925,0.5985914,0.5458488,0.21167715,0.18935527,0.11968357,0.43085805,1.815463,1.2687223,0.97196186,0.3200373,0.20198949,0.11225753,0.64144695,1.3515518,1.1605175,0.9461455,0.47226238,0.20197466,0.32875615,0.6700956,0.86805266,0.75077504,0.34308124,0.39695022,0.30766025,0.49200708,1.084613,0.9876817,1.1636817,1.0145081,0.6795543,0.46288386,0.30692464,0.68306696,1.0528189,1.02024,0.6627922,0.530513,0.35704705,0.11276146,0.3293169,0.6287948,0.4399004,0.34161335,0.11498778,0.16285934,train
2582438,0.14343145,0.28033635,0.4184998,0.2584663,0.23063004,0.4031473,0.21647175,0.113599665,0.3885095,0.9349299,1.2905209,0.7143305,0.43488628,0.2405471,0.1254977,0.5733124,1.7636592,1.2149162,0.28394297,0.4223189,0.22297086,0.12850438,0.49182558,0.67706096,0.6585942,0.37076277,0.19402114,0.19238462,0.24588764,0.45933312,0.5668843,0.83350676,0.24632637,0.16742317,0.20800896,0.26543057,0.89481515,1.3896209,1.2561514,0.7862662,0.20374107,0.23637144,0.14064197,0.5287499,0.8803759,0.9913597,0.5827313,0.21373674,0.18334468,train
2178059,0.16400102,0.14618087,0.27755764,0.2170113,0.17197236,0.35142833,0.18566677,0.18055187,0.54680353,0.83303416,1.5654066,0.6363141,0.24177375,0.19201677,0.19436102,0.8465554,1.6991799,0.9002541,0.23950315,0.29929113,0.21748996,0.14739482,0.369284,0.2819519,0.4467774,0.5280575,0.28182587,0.19515102,0.13109967,0.21977459,0.11386698,0.44074684,0.55988306,0.4087926,0.18723942,0.14282092,0.1591316,0.31659582,0.18391201,0.32616496,0.23300776,0.1879185,0.112728365,0.12261432,0.15051137,0.14477609,0.11012586,0.111250825,0.16285934,train
4218822,0.14345391,0.15159859,0.24232951,0.22371086,0.34711638,0.45881918,0.26132402,0.119285814,0.3602191,0.8274007,1.4034244,1.4714545,0.973479,0.55942684,0.15097341,0.6928349,2.078902,2.0087848,1.9817536,1.5159694,0.70263684,0.34509376,0.73054284,1.1560649,0.788689,0.7067795,0.5547739,0.5510639,0.45390135,0.56730944,0.69354945,0.5683673,0.38744953,0.34148175,0.2176126,0.37777525,0.2610048,0.55089813,0.78778696,0.4117414,0.38873965,0.2081804,0.112554684,0.16649376,0.28713652,1.1220633,1.0337683,0.4064121,0.16781783,train
1579880,0.189193,0.34387627,0.56924284,0.47661617,0.3126979,0.15455396,0.18464668,0.110973515,0.73984843,0.7789364,0.9278002,0.34133273,0.26287073,0.19797273,0.42092568,0.8224469,1.4132737,1.1843005,0.5237256,0.2176031,0.26937518,0.5935597,1.4315689,1.2064298,0.7827918,0.3695933,0.25862646,0.2410405,0.7959065,1.4235855,1.3635519,0.7284641,0.24866006,0.34395105,0.25808206,0.3759249,0.8787294,0.827278,0.6866785,0.22168246,0.18124248,0.24683319,0.18729885,0.31439495,0.500166,0.37575272,0.17587577,0.1431103,0.16313158,train
5800017,0.17012466,0.19997413,0.27421787,0.16920982,0.13476415,0.13249059,0.18695582,0.32838398,0.5710525,0.78806144,0.5864139,0.25111976,0.16160525,0.18737915,0.34271878,1.0773441,1.7794372,0.88522404,0.23347707,0.1955042,0.1874042,0.23872936,0.54676944,0.3963113,0.491501,0.14501944,0.16533668,0.18737677,0.1192106,0.12652804,0.12661156,0.12644161,0.13522607,0.15340349,0.18737677,0.1192106,0.12699807,0.12699807,0.12699807,0.12699807,0.1457062,0.18737677,0.112728365,0.111218385,0.111218385,0.111218385,0.111218385,0.111218385,0.16285934,train
3600547,0.14395308,0.1348454,0.14090349,0.26762116,0.29236487,0.2324951,0.19280712,0.11909998,0.3073215,0.74735034,0.8653871,0.59203196,0.32656935,0.21776487,0.24132176,0.4436311,1.5905322,1.8745146,1.3694116,0.5847979,0.2578695,0.32439414,0.8993565,1.242733,0.91851556,0.78168726,0.41384104,0.2515778,0.43622825,1.0483464,0.7897477,0.6642224,0.24669512,0.20517243,0.2176211,0.23780575,0.49250665,0.6679997,0.4913349,0.43569416,0.18301858,0.21272561,0.112728365,0.26669565,0.32316348,0.43269798,0.23772727,0.20048745,0.16281989,train
2150277,0.14347066,0.29954767,0.1830465,0.20338283,0.23422977,0.19025739,0.18760587,0.12610193,0.5022248,1.161517,1.6909876,0.6476387,0.3029316,0.18772575,0.13119377,0.83116335,2.533907,1.6414282,0.6187218,0.4169671,0.2007287,0.38985634,1.3613174,1.694739,1.2256424,0.3857104,0.45620385,0.27042666,0.4655926,0.91847885,1.1316943,1.1311713,0.56490284,0.53383607,0.36616096,0.37659508,0.6712372,0.98648816,0.84541684,0.74903965,0.4284613,0.31046683,0.12450142,0.34302357,0.3557527,0.47205612,0.35028794,0.2866905,0.1627268,train
5228800,0.20579958,0.7572011,0.6283167,0.87603396,0.5197241,0.27191824,0.21735597,0.36763784,1.0213301,2.6035101,2.5334713,1.1836178,0.40964684,0.23159598,0.3354418,1.1596403,2.0610626,1.7501243,0.98319113,0.5147175,0.21668541,0.42851946,0.9113909,1.1480585,1.087504,1.2667547,0.88285434,0.3514464,0.5884902,0.850834,0.8040473,0.5858244,0.523264,0.70884055,0.37568188,0.20829712,0.47008494,0.9214128,1.4850281,1.0362822,0.5919251,0.30425358,0.11279373,0.26040363,0.7087621,0.90767354,0.8174468,0.4541915,0.17664202,train
3197592,0.14343145,0.3126649,0.19593997,0.18456745,0.3177468,0.18634507,0.18718453,0.19592035,0.4386397,1.1857932,0.66858244,0.3899792,0.25894606,0.18795644,0.19253084,0.6261104,0.5329816,0.43266985,0.48531646,0.33401436,0.19270788,0.25641263,0.21018234,0.12180357,0.44509915,0.38466856,0.2697304,0.1913663,0.14098562,0.2512776,0.019788876,0.10871567,0.11116083,0.24812041,0.20083454,0.13458557,0.15369226,0.012697844,0.36993042,0.5720872,0.2761597,0.20658238,0.112728365,0.112881646,0.16531523,0.21136256,0.3327027,0.3066332,0.1663775,train
5109595,0.14634654,0.18881692,0.32103857,0.21519342,0.21573077,0.16201094,0.18675062,0.16461542,0.49752897,0.8991719,0.73149204,0.33891425,0.18185289,0.19065271,0.39940915,0.63327926,1.2800033,0.711696,0.28390154,0.20217194,0.1905798,0.4201176,0.82626116,0.6478863,0.54258215,0.28431866,0.17419286,0.19211884,0.38406166,0.30337432,0.3496003,0.21962033,0.12974635,0.2530628,0.18702766,0.11954044,0.126753,0.21453431,0.09705212,0.21502511,0.16252653,0.18773285,0.112728365,0.1111634,0.16494952,0.16009414,0.159282,0.1666182,0.16271628,train
1532389,0.14696915,0.76983726,1.0692106,1.5390131,0.99771035,0.41510195,0.19749887,0.22326908,1.2088319,3.1760545,2.6969101,1.2629402,0.450113,0.20218043,0.25873536,1.2976471,1.9041904,1.4540395,0.66240746,0.31106716,0.25914067,0.4566439,0.47769627,1.0865475,0.7805554,0.57239646,0.43895143,0.35050294,0.601066,0.78768235,1.0720543,1.4078709,1.0111539,1.2846922,0.51711667,0.4525742,0.73390836,0.6824514,1.01773,1.4307902,1.0308386,0.5786015,0.16406108,0.1824198,0.13959798,0.46810278,0.29009947,0.4093106,0.21679148,train
2111955,0.1433405,0.3044824,0.25791335,0.3546662,0.2359656,0.17849346,0.18675062,0.22527231,0.59035254,0.870902,0.6041727,0.2712184,0.1718609,0.18737641,0.51601976,1.0044029,1.1765321,0.5634054,0.11918391,0.14578822,0.19004075,0.5382091,0.9714446,0.8690942,0.37336656,0.11567949,0.1483647,0.18819287,0.5429827,0.37519,0.521535,0.1365573,0.10148137,0.15463577,0.1878686,0.17629625,0.38476023,0.13023059,0.2054125,0.0985298,0.1241516,0.1872382,0.13983627,0.15549377,0.0849952,0.14272235,0.10641258,0.118422784,0.16367419,train
2450141,0.14343145,0.14689364,0.46980944,0.46873373,0.27944276,0.15853342,0.18675062,0.11891474,0.26373225,0.6823492,0.6439133,0.4666531,0.16958699,0.190909,0.23966442,0.4449382,0.8519691,0.5716445,0.2939767,0.17646194,0.1908528,0.30465034,0.58487827,0.5813069,0.45860797,0.09576432,0.19786882,0.18795982,0.28567073,0.56796783,0.54298466,0.31142178,0.12789576,0.15715447,0.18737677,0.15370901,0.22256038,0.23383306,0.16648626,0.1273849,0.14681698,0.18737677,0.12483091,0.13839881,0.113412686,0.11100823,0.11110167,0.111218385,0.16285934,train
4260223,0.24124222,0.46991986,0.45170498,0.29302078,0.30372435,0.2499037,0.18675062,0.1976126,0.6818476,1.3397367,0.7811076,0.38197187,0.2928181,0.18836185,0.41453657,0.69007415,1.0814588,0.8385051,0.24978754,0.2250185,0.19601102,0.62433136,0.94397026,0.8391865,0.43538362,0.1592988,0.08565476,0.21525392,0.6208428,0.77403677,0.60393286,0.30223307,0.2788739,0.16604611,0.22343919,0.27115256,0.3717528,0.33220816,0.21117947,0.11977518,0.16997819,0.18737997,0.11720281,0.11188086,0.11775907,0.17692642,0.09737868,0.10835894,0.16295506,train
1274729,0.20885539,0.27734953,0.5176498,0.33103985,0.4932809,0.47509453,0.2084644,0.27871272,0.5450982,0.7404686,2.0250537,1.7140716,0.85374993,0.22500654,0.26333448,0.50342274,2.1139922,1.9838418,1.288143,0.8573292,0.28245038,0.29485372,0.71644056,0.90420276,0.84651417,0.25619522,0.29878685,0.24629068,0.43534544,0.5963276,0.8094503,0.43307325,0.12970226,0.090252884,0.25447795,0.28253537,0.40144187,0.65221375,0.6574004,0.38838583,0.15910183,0.22683601,0.11506718,0.21445855,0.4804702,0.7528234,0.32360944,0.12896208,0.1663827,train
4233537,0.1536574,0.4509484,0.30387762,0.46494696,0.3153577,0.24437876,0.1983162,0.21331854,0.55584747,1.5438861,2.1673174,0.9852105,0.31855744,0.20020318,0.3424132,0.9824428,2.7546525,1.6912022,0.6731617,0.29583088,0.20387731,0.4635698,1.2442285,1.3008089,0.92050564,0.40708822,0.19158025,0.2239089,0.61931527,0.98897463,0.7581851,0.578368,0.37233928,0.2590522,0.264343,0.23665918,0.17123699,0.27492425,0.4128389,0.40782258,0.3315844,0.28312892,0.11290365,0.11736177,0.15841319,0.12005811,0.14156863,0.15551822,0.16868465,train
4478036,0.15854476,0.8845372,0.96232253,1.543359,1.133186,0.8029741,0.26862338,0.30781612,1.2459995,3.2788045,3.8323553,2.9196284,1.4926771,0.39545116,0.25586462,1.5373394,2.7372158,2.4263148,1.5596241,1.1735319,0.45526546,0.2893345,0.6968125,1.176533,1.1243852,0.48265633,0.50100857,0.31639525,0.30507478,0.6359283,0.75239223,1.6072658,1.1611118,0.9494611,0.36999986,0.1758914,0.34076062,0.89873594,2.0170374,2.507904,1.9630473,0.49822903,0.12132645,0.2741656,0.5371974,1.3319572,1.2074164,0.98455566,0.3601543,train
1260666,0.15549178,0.19835618,0.46971813,0.62746096,0.30077866,0.26467475,0.20072763,0.11814369,0.35529166,1.4133402,1.3921832,0.6127706,0.22749577,0.20395343,0.116501026,0.47829223,1.1663128,1.1092372,0.46088234,0.21661289,0.22288212,0.101588234,0.44146326,0.67438734,0.74447554,0.35283595,0.29588357,0.20517838,0.20199001,0.5218111,0.415905,0.98972803,0.84458154,0.49147853,0.33836913,0.1452829,0.4583697,1.1248614,1.5474218,1.5373647,0.6709762,0.3450769,0.1167094,0.37192908,0.75160885,1.3632567,0.9707728,0.49456844,0.18531261,train
4200805,0.14343145,0.4124023,0.27161098,0.3141454,0.19054052,0.32734087,0.18648414,0.1388292,0.32869312,0.94365215,0.6974784,0.5649068,0.30742106,0.19437608,0.504831,0.62894535,0.9508111,0.8316914,0.5688315,0.53051347,0.22209023,0.53205127,0.9416395,0.8714432,0.6308525,0.37336668,0.3550894,0.26743853,0.55255115,0.41373178,0.6429525,0.2553376,0.0718779,0.28026003,0.23760286,0.15811975,0.088397846,0.17271338,0.58522356,0.24727143,0.3702999,0.26182,0.1131226,0.18123874,0.1895328,0.20335135,0.15446343,0.23880373,0.16456519,train
1522240,0.14343145,0.23580463,0.23710157,0.10625427,0.07086548,0.31290132,0.1940002,0.14849158,0.36899513,0.718908,0.8314739,0.20059714,0.19927375,0.21730982,0.13821605,0.55271137,0.8671678,0.5314177,0.24922204,0.23097518,0.25283274,0.14843334,0.29984084,0.11652499,0.20792405,0.24699661,0.21868643,0.18910953,0.12490477,0.14826682,0.09503134,0.35150808,0.41213673,0.3081774,0.18747044,0.1192106,0.1270331,0.14955975,0.3694425,0.30017695,0.25979823,0.18741362,0.112728365,0.111218385,0.111325756,0.11291349,0.113204874,0.11154677,0.16285934,train
5457665,0.1465548,0.33958083,0.2834993,0.17779729,0.2512882,0.17589867,0.18675062,0.1431184,0.43547773,1.0744032,0.9589109,0.34626654,0.2348483,0.1877046,0.16631898,0.726466,1.9403092,1.1832751,0.3938143,0.23674355,0.18746582,0.15724877,0.60924447,0.5195537,0.60180867,0.36791882,0.23824815,0.19772233,0.13381608,0.20016252,0.12595989,0.18088596,0.28904477,0.48132938,0.20157218,0.1227343,0.13651305,0.20827837,0.109859094,0.26645008,0.29313442,0.23099136,0.112728365,0.11692504,0.16778429,0.20164104,0.11291217,0.19061473,0.1628981,train
1178630,0.14343145,0.12868649,0.13384137,0.14673267,0.12621891,0.13364674,0.18675224,0.120821126,0.15468101,0.15174046,0.111744516,0.13659161,0.19160613,0.19152822,0.18982042,0.21000876,0.33426556,0.24994983,0.15211423,0.16132824,0.19598973,0.19344889,0.26865676,0.39004406,0.2830724,0.13282761,0.24641669,0.21829657,0.20247123,0.2846575,0.17323613,0.29198742,0.17438407,0.3511277,0.25300995,0.122774735,0.16318962,0.09578967,0.15844843,0.16798998,0.3282947,0.19184141,0.112728365,0.117353626,0.1702026,0.01028972,0.09264861,0.12837769,0.16275403,train
2749508,0.14343145,0.1260633,0.1260633,0.1669616,0.15219189,0.16492903,0.18749566,0.119227685,0.124221936,0.14156124,0.27565855,0.39100078,0.37532958,0.19514552,0.12141078,0.07464643,0.15350556,0.44393745,0.45624235,0.5600145,0.21334639,0.15801452,0.0203026,0.07165503,0.32155457,0.5684549,0.45916823,0.2397766,0.1583822,0.19455281,0.119546056,0.29230592,0.18411084,0.34274492,0.1852722,0.1735607,0.28863284,0.29011938,0.25009048,0.078867756,0.1867931,0.18737006,0.11271767,0.18727747,0.150492,0.20290212,0.13652653,0.12373222,0.16286036,train
4501051,0.15356943,0.4327136,0.2884417,0.46195552,0.4393212,0.29524276,0.19417278,0.25252342,1.3752422,2.3585925,2.5120637,1.1099362,0.44373468,0.25648403,0.18901452,1.6148758,3.147722,2.6354406,1.414878,0.8536636,0.3429926,0.19451155,1.3854606,2.1672869,1.7203798,1.0593874,0.6749021,0.4659887,0.24441628,0.47658157,1.1050192,2.0176685,1.1311806,0.7623809,0.40139097,0.14411363,0.15858087,0.8135622,1.415036,0.97494066,0.76549774,0.42177215,0.11233132,0.1743317,0.28818005,0.5260518,0.33899778,0.26462725,0.20675854,train
2055534,0.14728521,0.4886007,0.29841146,0.67171544,0.33298758,0.42615002,0.21046957,0.20209636,0.65274906,1.6973699,1.5119789,1.2728578,0.7143752,0.22077048,0.22958624,0.85430616,1.6758162,1.2303836,0.68931454,0.69414383,0.25957924,0.28266606,0.53134096,0.78450555,0.8748387,0.7493702,0.43207407,0.2185453,0.37896204,0.37741727,0.58160245,0.7880813,0.66140336,0.33785132,0.24785301,0.18434964,0.14283355,0.41084644,0.6425592,0.89018476,0.55477583,0.31245628,0.11299668,0.12377192,0.29175422,0.40080017,0.5449104,0.28616017,0.21098585,train
2889258,0.1488529,0.5391835,0.6475567,0.8337635,0.58390814,0.20401654,0.18452962,0.23794578,0.78895885,2.5500445,2.3070457,1.0542772,0.39740732,0.1875023,0.21980102,0.8694533,1.4009601,1.4134089,0.6490258,0.33673677,0.2385339,0.4546936,0.7844186,0.91580623,0.72754425,0.3890412,0.45084304,0.41319272,0.48584124,1.0265998,0.99709886,0.9370943,0.75561714,0.7760822,0.5616869,0.34619585,0.55522203,0.99293435,1.6675838,1.3813994,0.8517253,0.44789225,0.11311711,0.2032619,0.500294,1.0269477,0.8966284,0.44713953,0.18435375,train
4747195,0.14343145,0.1260633,0.12446547,0.13249786,0.12925984,0.13185802,0.18687908,0.1192106,0.12676576,0.12688676,0.07282325,0.14921401,0.14405337,0.18736689,0.11921166,0.12542179,0.197088,0.18052842,0.12947538,0.18621536,0.1873804,0.119220935,0.13288727,0.11312063,0.14437127,0.28207877,0.1906747,0.19010723,0.11921301,0.12074645,0.1582936,0.16301641,0.14265916,0.19420962,0.1970323,0.11957742,0.12025567,0.14200538,0.26467964,0.098008744,0.25470343,0.19071619,0.112728365,0.111218385,0.11206007,0.14581124,0.11308033,0.12568921,0.16288356,train
4999961,0.14454743,0.367934,0.26700792,0.26515844,0.3027927,0.25358495,0.1971726,0.12168925,0.7733355,1.8498619,2.118942,0.918869,0.40970832,0.2735494,0.1468,1.5255289,2.9563994,2.7509315,1.7024345,1.1864977,0.4913301,0.5808314,1.6689457,1.8687036,2.4893024,1.5988413,1.418203,0.58305836,0.75588286,1.4203146,2.1572676,2.2097049,2.0873597,1.6011803,0.4808522,0.5757242,1.0725796,1.336771,1.6576971,1.0665512,0.8742876,0.37085596,0.19050004,0.36071062,0.34527516,0.33579165,0.27250886,0.2389036,0.16332744,train
2598574,0.14343145,0.1260633,0.12555957,0.13949499,0.17263706,0.1439757,0.1870406,0.11922067,0.1256411,0.12721793,0.11975875,0.13369851,0.13362202,0.1877428,0.120150365,0.10893212,0.13540684,0.12632407,0.120819554,0.14069131,0.18734305,0.121718846,0.125448,0.13917494,0.122615956,0.122880235,0.14716177,0.18737607,0.1299904,0.14267926,0.12625147,0.15907086,0.12599659,0.14650701,0.18737707,0.11969413,0.12650964,0.12618169,0.12623842,0.13472188,0.14021035,0.18737677,0.112728365,0.111218385,0.111218385,0.111218385,0.111218385,0.111218385,0.16285934,train
2329315,0.14343145,0.1260633,0.12531395,0.14237471,0.12811838,0.14024626,0.18675062,0.1192106,0.12728105,0.12033852,0.13451464,0.12629677,0.14830503,0.18737677,0.1192106,0.12699807,0.12626472,0.12931597,0.12719116,0.15468906,0.18737677,0.1192106,0.12699807,0.12699807,0.12699807,0.12699807,0.15555057,0.18737677,0.1192106,0.12699807,0.12699807,0.12699807,0.12699807,0.15531595,0.18737677,0.1192106,0.12699807,0.12699807,0.12699807,0.12699807,0.14679861,0.18737677,0.112728365,0.111218385,0.111218385,0.111218385,0.111218385,0.111218385,0.16285934,train
5609095,0.18994418,0.22689892,0.2414759,0.21786562,0.24822347,0.1440743,0.18675062,0.33788016,0.48292807,0.9968589,1.0446371,0.2980375,0.16164817,0.18737677,0.32933816,0.55062497,1.0326031,0.5876983,0.26900312,0.15789007,0.18737677,0.3035329,0.5020117,0.43150854,0.28739038,0.14302722,0.14256433,0.18737045,0.12643792,0.14637922,0.13602117,0.12650444,0.12942322,0.19770119,0.1913506,0.1192106,0.12699807,0.12699807,0.12718274,0.17467709,0.11519732,0.18771707,0.112728365,0.111218385,0.111218385,0.111132756,0.10794555,0.110877275,0.16312253,train
3042039,0.14343145,0.20941618,0.1538513,0.26051688,0.07550145,0.17071323,0.18494272,0.11921113,0.13361913,0.24858378,0.3510274,0.25288314,0.15027532,0.1895405,0.118769,0.122698344,0.12796794,0.15792273,0.18145826,0.19383521,0.19244874,0.13140051,0.028852688,0.06186462,0.17437007,0.1110118,0.14352521,0.18886806,0.14638133,0.053571798,0.00492542,0.28256607,0.18460883,0.18323801,0.1880568,0.11944034,0.12541679,0.047235973,0.07942652,0.097478054,0.15292703,0.18736564,0.112688765,0.13206244,0.18943878,0.14931385,0.07108902,0.12118203,0.16286795,train
